# wkgb/3jyo_A.pdb
# Protein CA rmsd=  0.000
#  N |   RMSD    Ave    Med   f<0.5  f<1.0  f<1.5
 112 |  9.244  5.392  1.648  0.2054 0.3929 0.4821   0.724
 224 |  2.991  1.809  0.735  0.2946 0.6339 0.7232   0.700
 336 |  1.786  1.187  0.703  0.3304 0.6875 0.7857   0.686
 448 |  1.409  1.012  0.703  0.3304 0.7143 0.8125   0.698
 560 |  1.177  0.886  0.683  0.3393 0.7500 0.8661   0.685
 672 |  0.959  0.770  0.668  0.3482 0.8036 0.9196   0.673
 784 |  0.888  0.732  0.660  0.3482 0.8214 0.9375   0.672
 896 |  0.838  0.717  0.660  0.3482 0.8214 0.9375   0.672
1008 |  0.774  0.685  0.660  0.3482 0.8393 0.9643   0.671
1120 |  0.765  0.680  0.660  0.3482 0.8482 0.9732   0.665
1232 |  0.735  0.663  0.650  0.3571 0.8571 0.9821   0.663
1344 |  0.735  0.663  0.650  0.3571 0.8571 0.9821   0.663
1456 |  0.735  0.663  0.650  0.3571 0.8571 0.9821   0.663
1568 |  0.735  0.663  0.650  0.3571 0.8571 0.9821   0.663
1680 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
1792 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
1904 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
2016 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
2128 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
2240 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
2352 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
2464 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
2576 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
2688 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
2800 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
2912 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
3024 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
3136 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
3248 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
3360 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
3472 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
3584 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
3696 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
3808 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
3920 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
4032 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
4144 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
4256 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
4368 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
4480 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
4592 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
4704 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
4816 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
4928 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
5040 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
5152 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
5264 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
5376 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
5488 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
1913 |  0.726  0.659  0.650  0.3571 0.8571 0.9911   0.659
#
