# FoldX/4u9h_S.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   101    185  0.000 |  3.198  2.085  1.295      18     38     62   0.955
   101    185  0.000 |  3.198  2.085  1.295      18     38     62   0.955
   101    185  0.000 |  3.198  2.085  1.295      18     38     62   0.955
   101    185  0.000 |  3.198  2.085  1.295      18     38     62   0.955
   101    185  0.000 |  3.198  2.085  1.295      18     38     62   0.955
   101    185  0.000 |  3.198  2.085  1.295      18     38     62   0.955
   101    185  0.000 |  3.198  2.085  1.295      18     38     62   0.955
   101    185  0.000 |  3.198  2.085  1.295      18     38     62   0.955
   101    185  0.000 |  3.198  2.085  1.295      18     38     62   0.955
   101    185  0.000 |  3.198  2.085  1.295      18     38     62   0.955
   101    185  0.000 |  3.198  2.085  1.295      18     38     62   0.955
   101    185  0.000 |  3.198  2.085  1.295      18     38     62   0.955
   101    185  0.000 |  3.198  2.085  1.295      18     38     62   0.955
   101    185  0.000 |  3.198  2.085  1.295      18     38     62   0.955
   101    185  0.000 |  3.198  2.085  1.295      18     38     62   0.955
   101    185  0.000 |  3.198  2.085  1.295      18     38     62   0.955
   101    185  0.000 |  3.198  2.085  1.295      18     38     62   0.955
   101    185  0.000 |  3.198  2.085  1.295      18     38     62   0.955
   101    185  0.000 |  3.198  2.085  1.295      18     38     62   0.955
   101    185  0.000 |  3.198  2.085  1.295      18     38     62   0.955
   101    185  0.000 |  3.198  2.085  1.295      18     38     62   0.955
#
