# FoldX/1i1w_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   127    205  0.000 |  2.446  1.740  1.137      18     56     80   0.945
   127    205  0.000 |  2.446  1.740  1.137      18     56     80   0.945
   127    205  0.000 |  2.446  1.740  1.137      18     56     80   0.945
   127    205  0.000 |  2.446  1.740  1.137      18     56     80   0.945
   127    205  0.000 |  2.446  1.740  1.137      18     56     80   0.945
   127    205  0.000 |  2.446  1.740  1.137      18     56     80   0.945
   127    205  0.000 |  2.446  1.740  1.137      18     56     80   0.945
   127    205  0.000 |  2.446  1.740  1.137      18     56     80   0.945
   127    205  0.000 |  2.446  1.740  1.137      18     56     80   0.945
   127    205  0.000 |  2.446  1.740  1.137      18     56     80   0.945
   127    205  0.000 |  2.446  1.740  1.137      18     56     80   0.945
   127    205  0.000 |  2.446  1.740  1.137      18     56     80   0.945
   127    205  0.000 |  2.446  1.740  1.137      18     56     80   0.945
   127    205  0.000 |  2.446  1.740  1.137      18     56     80   0.945
   127    205  0.000 |  2.446  1.740  1.137      18     56     80   0.945
   127    205  0.000 |  2.446  1.740  1.137      18     56     80   0.945
   127    205  0.000 |  2.446  1.740  1.137      18     56     80   0.945
   127    205  0.000 |  2.446  1.740  1.137      18     56     80   0.945
   127    205  0.000 |  2.446  1.740  1.137      18     56     80   0.945
   127    205  0.000 |  2.446  1.740  1.137      18     56     80   0.945
   127    205  0.000 |  2.446  1.740  1.137      18     56     80   0.945
#
