# FoldX/3ip0_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    65    113  0.000 |  2.633  1.956  1.169       4     24     39   0.989
    65    113  0.000 |  2.633  1.956  1.169       4     24     39   0.989
    65    113  0.000 |  2.633  1.956  1.169       4     24     39   0.989
    65    113  0.000 |  2.633  1.956  1.169       4     24     39   0.989
    65    113  0.000 |  2.633  1.956  1.169       4     24     39   0.989
    65    113  0.000 |  2.633  1.956  1.169       4     24     39   0.989
    65    113  0.000 |  2.633  1.956  1.169       4     24     39   0.989
    65    113  0.000 |  2.633  1.956  1.169       4     24     39   0.989
    65    113  0.000 |  2.633  1.956  1.169       4     24     39   0.989
    65    113  0.000 |  2.633  1.956  1.169       4     24     39   0.989
    65    113  0.000 |  2.633  1.956  1.169       4     24     39   0.989
    65    113  0.000 |  2.633  1.956  1.169       4     24     39   0.989
    65    113  0.000 |  2.633  1.956  1.169       4     24     39   0.989
    65    113  0.000 |  2.633  1.956  1.169       4     24     39   0.989
    65    113  0.000 |  2.633  1.956  1.169       4     24     39   0.989
    65    113  0.000 |  2.633  1.956  1.169       4     24     39   0.989
    65    113  0.000 |  2.633  1.956  1.169       4     24     39   0.989
    65    113  0.000 |  2.633  1.956  1.169       4     24     39   0.989
    65    113  0.000 |  2.633  1.956  1.169       4     24     39   0.989
    65    113  0.000 |  2.633  1.956  1.169       4     24     39   0.989
    65    113  0.000 |  2.633  1.956  1.169       4     24     39   0.989
#
