# FoldX/3l8w_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    92    202  0.000 |  3.048  2.179  1.236      16     35     56   0.931
    92    202  0.000 |  3.048  2.179  1.236      16     35     56   0.931
    92    202  0.000 |  3.048  2.179  1.236      16     35     56   0.931
    92    202  0.000 |  3.048  2.179  1.236      16     35     56   0.931
    92    202  0.000 |  3.048  2.179  1.236      16     35     56   0.931
    92    202  0.000 |  3.048  2.179  1.236      16     35     56   0.931
    92    202  0.000 |  3.048  2.179  1.236      16     35     56   0.931
    92    202  0.000 |  3.048  2.179  1.236      16     35     56   0.931
    92    202  0.000 |  3.048  2.179  1.236      16     35     56   0.931
    92    202  0.000 |  3.048  2.179  1.236      16     35     56   0.931
    92    202  0.000 |  3.048  2.179  1.236      16     35     56   0.931
    92    202  0.000 |  3.048  2.179  1.236      16     35     56   0.931
    92    202  0.000 |  3.048  2.179  1.236      16     35     56   0.931
    92    202  0.000 |  3.048  2.179  1.236      16     35     56   0.931
    92    202  0.000 |  3.048  2.179  1.236      16     35     56   0.931
    92    202  0.000 |  3.048  2.179  1.236      16     35     56   0.931
    92    202  0.000 |  3.048  2.179  1.236      16     35     56   0.931
    92    202  0.000 |  3.048  2.179  1.236      16     35     56   0.931
    92    202  0.000 |  3.048  2.179  1.236      16     35     56   0.931
    92    202  0.000 |  3.048  2.179  1.236      16     35     56   0.931
    92    202  0.000 |  3.048  2.179  1.236      16     35     56   0.931
#
