# FoldX/2y78_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    57     74  0.000 |  4.833  2.906  1.361       7     19     33   1.039
    57     74  0.000 |  4.833  2.906  1.361       7     19     33   1.039
    57     74  0.000 |  4.833  2.906  1.361       7     19     33   1.039
    57     74  0.000 |  4.833  2.906  1.361       7     19     33   1.039
    57     74  0.000 |  4.833  2.906  1.361       7     19     33   1.039
    57     74  0.000 |  4.833  2.906  1.361       7     19     33   1.039
    57     74  0.000 |  4.833  2.906  1.361       7     19     33   1.039
    57     74  0.000 |  4.833  2.906  1.361       7     19     33   1.039
    57     74  0.000 |  4.833  2.906  1.361       7     19     33   1.039
    57     74  0.000 |  4.833  2.906  1.361       7     19     33   1.039
    57     74  0.000 |  4.833  2.906  1.361       7     19     33   1.039
    57     74  0.000 |  4.833  2.906  1.361       7     19     33   1.039
    57     74  0.000 |  4.833  2.906  1.361       7     19     33   1.039
    57     74  0.000 |  4.833  2.906  1.361       7     19     33   1.039
    57     74  0.000 |  4.833  2.906  1.361       7     19     33   1.039
    57     74  0.000 |  4.833  2.906  1.361       7     19     33   1.039
    57     74  0.000 |  4.833  2.906  1.361       7     19     33   1.039
    57     74  0.000 |  4.833  2.906  1.361       7     19     33   1.039
    57     74  0.000 |  4.833  2.906  1.361       7     19     33   1.039
    57     74  0.000 |  4.833  2.906  1.361       7     19     33   1.039
    57     74  0.000 |  4.833  2.906  1.361       7     19     33   1.039
#
