# FoldX/1muw_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   118    250  0.000 |  3.181  2.239  1.356      18     39     63   1.006
   118    250  0.000 |  3.181  2.239  1.356      18     39     63   1.006
   118    250  0.000 |  3.181  2.239  1.356      18     39     63   1.006
   118    250  0.000 |  3.181  2.239  1.356      18     39     63   1.006
   118    250  0.000 |  3.181  2.239  1.356      18     39     63   1.006
   118    250  0.000 |  3.181  2.239  1.356      18     39     63   1.006
   118    250  0.000 |  3.181  2.239  1.356      18     39     63   1.006
   118    250  0.000 |  3.181  2.239  1.356      18     39     63   1.006
   118    250  0.000 |  3.181  2.239  1.356      18     39     63   1.006
   118    250  0.000 |  3.181  2.239  1.356      18     39     63   1.006
   118    250  0.000 |  3.181  2.239  1.356      18     39     63   1.006
   118    250  0.000 |  3.181  2.239  1.356      18     39     63   1.006
   118    250  0.000 |  3.181  2.239  1.356      18     39     63   1.006
   118    250  0.000 |  3.181  2.239  1.356      18     39     63   1.006
   118    250  0.000 |  3.181  2.239  1.356      18     39     63   1.006
   118    250  0.000 |  3.181  2.239  1.356      18     39     63   1.006
   118    250  0.000 |  3.181  2.239  1.356      18     39     63   1.006
   118    250  0.000 |  3.181  2.239  1.356      18     39     63   1.006
   118    250  0.000 |  3.181  2.239  1.356      18     39     63   1.006
   118    250  0.000 |  3.181  2.239  1.356      18     39     63   1.006
   118    250  0.000 |  3.181  2.239  1.356      18     39     63   1.006
#
