# FoldX/4g9s_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    81    130  0.000 |  3.402  2.447  1.417       6     26     43   1.012
    81    130  0.000 |  3.402  2.447  1.417       6     26     43   1.012
    81    130  0.000 |  3.402  2.447  1.417       6     26     43   1.012
    81    130  0.000 |  3.402  2.447  1.417       6     26     43   1.012
    81    130  0.000 |  3.402  2.447  1.417       6     26     43   1.012
    81    130  0.000 |  3.402  2.447  1.417       6     26     43   1.012
    81    130  0.000 |  3.402  2.447  1.417       6     26     43   1.012
    81    130  0.000 |  3.402  2.447  1.417       6     26     43   1.012
    81    130  0.000 |  3.402  2.447  1.417       6     26     43   1.012
    81    130  0.000 |  3.402  2.447  1.417       6     26     43   1.012
    81    130  0.000 |  3.402  2.447  1.417       6     26     43   1.012
    81    130  0.000 |  3.402  2.447  1.417       6     26     43   1.012
    81    130  0.000 |  3.402  2.447  1.417       6     26     43   1.012
    81    130  0.000 |  3.402  2.447  1.417       6     26     43   1.012
    81    130  0.000 |  3.402  2.447  1.417       6     26     43   1.012
    81    130  0.000 |  3.402  2.447  1.417       6     26     43   1.012
    81    130  0.000 |  3.402  2.447  1.417       6     26     43   1.012
    81    130  0.000 |  3.402  2.447  1.417       6     26     43   1.012
    81    130  0.000 |  3.402  2.447  1.417       6     26     43   1.012
    81    130  0.000 |  3.402  2.447  1.417       6     26     43   1.012
    81    130  0.000 |  3.402  2.447  1.417       6     26     43   1.012
#
