# FoldX/2xod_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    29     78  0.000 |  2.892  2.092  1.535       4      9     14   1.117
    29     78  0.000 |  2.892  2.092  1.535       4      9     14   1.117
    29     78  0.000 |  2.892  2.092  1.535       4      9     14   1.117
    29     78  0.000 |  2.892  2.092  1.535       4      9     14   1.117
    29     78  0.000 |  2.892  2.092  1.535       4      9     14   1.117
    29     78  0.000 |  2.892  2.092  1.535       4      9     14   1.117
    29     78  0.000 |  2.892  2.092  1.535       4      9     14   1.117
    29     78  0.000 |  2.892  2.092  1.535       4      9     14   1.117
    29     78  0.000 |  2.892  2.092  1.535       4      9     14   1.117
    29     78  0.000 |  2.892  2.092  1.535       4      9     14   1.117
    29     78  0.000 |  2.892  2.092  1.535       4      9     14   1.117
    29     78  0.000 |  2.892  2.092  1.535       4      9     14   1.117
    29     78  0.000 |  2.892  2.092  1.535       4      9     14   1.117
    29     78  0.000 |  2.892  2.092  1.535       4      9     14   1.117
    29     78  0.000 |  2.892  2.092  1.535       4      9     14   1.117
    29     78  0.000 |  2.892  2.092  1.535       4      9     14   1.117
    29     78  0.000 |  2.892  2.092  1.535       4      9     14   1.117
    29     78  0.000 |  2.892  2.092  1.535       4      9     14   1.117
    29     78  0.000 |  2.892  2.092  1.535       4      9     14   1.117
    29     78  0.000 |  2.892  2.092  1.535       4      9     14   1.117
    29     78  0.000 |  2.892  2.092  1.535       4      9     14   1.117
#
