# FoldX/1rtq_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   108    194  0.000 |  2.473  1.801  1.227      10     44     64   1.014
   108    194  0.000 |  2.473  1.801  1.227      10     44     64   1.014
   108    194  0.000 |  2.473  1.801  1.227      10     44     64   1.014
   108    194  0.000 |  2.473  1.801  1.227      10     44     64   1.014
   108    194  0.000 |  2.473  1.801  1.227      10     44     64   1.014
   108    194  0.000 |  2.473  1.801  1.227      10     44     64   1.014
   108    194  0.000 |  2.473  1.801  1.227      10     44     64   1.014
   108    194  0.000 |  2.473  1.801  1.227      10     44     64   1.014
   108    194  0.000 |  2.473  1.801  1.227      10     44     64   1.014
   108    194  0.000 |  2.473  1.801  1.227      10     44     64   1.014
   108    194  0.000 |  2.473  1.801  1.227      10     44     64   1.014
   108    194  0.000 |  2.473  1.801  1.227      10     44     64   1.014
   108    194  0.000 |  2.473  1.801  1.227      10     44     64   1.014
   108    194  0.000 |  2.473  1.801  1.227      10     44     64   1.014
   108    194  0.000 |  2.473  1.801  1.227      10     44     64   1.014
   108    194  0.000 |  2.473  1.801  1.227      10     44     64   1.014
   108    194  0.000 |  2.473  1.801  1.227      10     44     64   1.014
   108    194  0.000 |  2.473  1.801  1.227      10     44     64   1.014
   108    194  0.000 |  2.473  1.801  1.227      10     44     64   1.014
   108    194  0.000 |  2.473  1.801  1.227      10     44     64   1.014
   108    194  0.000 |  2.473  1.801  1.227      10     44     64   1.014
#
