# FoldX/3f1l_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    87    165  0.000 |  3.374  2.380  1.455      10     30     44   1.051
    87    165  0.000 |  3.374  2.380  1.455      10     30     44   1.051
    87    165  0.000 |  3.374  2.380  1.455      10     30     44   1.051
    87    165  0.000 |  3.374  2.380  1.455      10     30     44   1.051
    87    165  0.000 |  3.374  2.380  1.455      10     30     44   1.051
    87    165  0.000 |  3.374  2.380  1.455      10     30     44   1.051
    87    165  0.000 |  3.374  2.380  1.455      10     30     44   1.051
    87    165  0.000 |  3.374  2.380  1.455      10     30     44   1.051
    87    165  0.000 |  3.374  2.380  1.455      10     30     44   1.051
    87    165  0.000 |  3.374  2.380  1.455      10     30     44   1.051
    87    165  0.000 |  3.374  2.380  1.455      10     30     44   1.051
    87    165  0.000 |  3.374  2.380  1.455      10     30     44   1.051
    87    165  0.000 |  3.374  2.380  1.455      10     30     44   1.051
    87    165  0.000 |  3.374  2.380  1.455      10     30     44   1.051
    87    165  0.000 |  3.374  2.380  1.455      10     30     44   1.051
    87    165  0.000 |  3.374  2.380  1.455      10     30     44   1.051
    87    165  0.000 |  3.374  2.380  1.455      10     30     44   1.051
    87    165  0.000 |  3.374  2.380  1.455      10     30     44   1.051
    87    165  0.000 |  3.374  2.380  1.455      10     30     44   1.051
    87    165  0.000 |  3.374  2.380  1.455      10     30     44   1.051
    87    165  0.000 |  3.374  2.380  1.455      10     30     44   1.051
#
