# FoldX/1tqg_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    18     48  0.000 |  4.059  3.047  1.740       2      4      8   1.086
    18     48  0.000 |  4.059  3.047  1.740       2      4      8   1.086
    18     48  0.000 |  4.059  3.047  1.740       2      4      8   1.086
    18     48  0.000 |  4.059  3.047  1.740       2      4      8   1.086
    18     48  0.000 |  4.059  3.047  1.740       2      4      8   1.086
    18     48  0.000 |  4.059  3.047  1.740       2      4      8   1.086
    18     48  0.000 |  4.059  3.047  1.740       2      4      8   1.086
    18     48  0.000 |  4.059  3.047  1.740       2      4      8   1.086
    18     48  0.000 |  4.059  3.047  1.740       2      4      8   1.086
    18     48  0.000 |  4.059  3.047  1.740       2      4      8   1.086
    18     48  0.000 |  4.059  3.047  1.740       2      4      8   1.086
    18     48  0.000 |  4.059  3.047  1.740       2      4      8   1.086
    18     48  0.000 |  4.059  3.047  1.740       2      4      8   1.086
    18     48  0.000 |  4.059  3.047  1.740       2      4      8   1.086
    18     48  0.000 |  4.059  3.047  1.740       2      4      8   1.086
    18     48  0.000 |  4.059  3.047  1.740       2      4      8   1.086
    18     48  0.000 |  4.059  3.047  1.740       2      4      8   1.086
    18     48  0.000 |  4.059  3.047  1.740       2      4      8   1.086
    18     48  0.000 |  4.059  3.047  1.740       2      4      8   1.086
    18     48  0.000 |  4.059  3.047  1.740       2      4      8   1.086
    18     48  0.000 |  4.059  3.047  1.740       2      4      8   1.086
#
