# FoldX/2a6z_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   107    172  0.000 |  2.586  1.744  1.145      20     44     69   0.928
   107    172  0.000 |  2.586  1.744  1.145      20     44     69   0.928
   107    172  0.000 |  2.586  1.744  1.145      20     44     69   0.928
   107    172  0.000 |  2.586  1.744  1.145      20     44     69   0.928
   107    172  0.000 |  2.586  1.744  1.145      20     44     69   0.928
   107    172  0.000 |  2.586  1.744  1.145      20     44     69   0.928
   107    172  0.000 |  2.586  1.744  1.145      20     44     69   0.928
   107    172  0.000 |  2.586  1.744  1.145      20     44     69   0.928
   107    172  0.000 |  2.586  1.744  1.145      20     44     69   0.928
   107    172  0.000 |  2.586  1.744  1.145      20     44     69   0.928
   107    172  0.000 |  2.586  1.744  1.145      20     44     69   0.928
   107    172  0.000 |  2.586  1.744  1.145      20     44     69   0.928
   107    172  0.000 |  2.586  1.744  1.145      20     44     69   0.928
   107    172  0.000 |  2.586  1.744  1.145      20     44     69   0.928
   107    172  0.000 |  2.586  1.744  1.145      20     44     69   0.928
   107    172  0.000 |  2.586  1.744  1.145      20     44     69   0.928
   107    172  0.000 |  2.586  1.744  1.145      20     44     69   0.928
   107    172  0.000 |  2.586  1.744  1.145      20     44     69   0.928
   107    172  0.000 |  2.586  1.744  1.145      20     44     69   0.928
   107    172  0.000 |  2.586  1.744  1.145      20     44     69   0.928
   107    172  0.000 |  2.586  1.744  1.145      20     44     69   0.928
#
