# FoldX/1p1x_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    53    137  0.000 |  2.624  1.719  0.942       8     28     39   0.828
    53    137  0.000 |  2.624  1.719  0.942       8     28     39   0.828
    53    137  0.000 |  2.624  1.719  0.942       8     28     39   0.828
    53    137  0.000 |  2.624  1.719  0.942       8     28     39   0.828
    53    137  0.000 |  2.624  1.719  0.942       8     28     39   0.828
    53    137  0.000 |  2.624  1.719  0.942       8     28     39   0.828
    53    137  0.000 |  2.624  1.719  0.942       8     28     39   0.828
    53    137  0.000 |  2.624  1.719  0.942       8     28     39   0.828
    53    137  0.000 |  2.624  1.719  0.942       8     28     39   0.828
    53    137  0.000 |  2.624  1.719  0.942       8     28     39   0.828
    53    137  0.000 |  2.624  1.719  0.942       8     28     39   0.828
    53    137  0.000 |  2.624  1.719  0.942       8     28     39   0.828
    53    137  0.000 |  2.624  1.719  0.942       8     28     39   0.828
    53    137  0.000 |  2.624  1.719  0.942       8     28     39   0.828
    53    137  0.000 |  2.624  1.719  0.942       8     28     39   0.828
    53    137  0.000 |  2.624  1.719  0.942       8     28     39   0.828
    53    137  0.000 |  2.624  1.719  0.942       8     28     39   0.828
    53    137  0.000 |  2.624  1.719  0.942       8     28     39   0.828
    53    137  0.000 |  2.624  1.719  0.942       8     28     39   0.828
    53    137  0.000 |  2.624  1.719  0.942       8     28     39   0.828
    53    137  0.000 |  2.624  1.719  0.942       8     28     39   0.828
#
