# FoldX/1k4i_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    83    160  0.000 |  2.363  1.615  1.035      16     37     58   0.878
    83    160  0.000 |  2.363  1.615  1.035      16     37     58   0.878
    83    160  0.000 |  2.363  1.615  1.035      16     37     58   0.878
    83    160  0.000 |  2.363  1.615  1.035      16     37     58   0.878
    83    160  0.000 |  2.363  1.615  1.035      16     37     58   0.878
    83    160  0.000 |  2.363  1.615  1.035      16     37     58   0.878
    83    160  0.000 |  2.363  1.615  1.035      16     37     58   0.878
    83    160  0.000 |  2.363  1.615  1.035      16     37     58   0.878
    83    160  0.000 |  2.363  1.615  1.035      16     37     58   0.878
    83    160  0.000 |  2.363  1.615  1.035      16     37     58   0.878
    83    160  0.000 |  2.363  1.615  1.035      16     37     58   0.878
    83    160  0.000 |  2.363  1.615  1.035      16     37     58   0.878
    83    160  0.000 |  2.363  1.615  1.035      16     37     58   0.878
    83    160  0.000 |  2.363  1.615  1.035      16     37     58   0.878
    83    160  0.000 |  2.363  1.615  1.035      16     37     58   0.878
    83    160  0.000 |  2.363  1.615  1.035      16     37     58   0.878
    83    160  0.000 |  2.363  1.615  1.035      16     37     58   0.878
    83    160  0.000 |  2.363  1.615  1.035      16     37     58   0.878
    83    160  0.000 |  2.363  1.615  1.035      16     37     58   0.878
    83    160  0.000 |  2.363  1.615  1.035      16     37     58   0.878
    83    160  0.000 |  2.363  1.615  1.035      16     37     58   0.878
#
