# FoldX/3soj_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    41     89  0.000 |  2.946  2.177  1.130       3     15     25   0.928
    41     89  0.000 |  2.946  2.177  1.130       3     15     25   0.928
    41     89  0.000 |  2.946  2.177  1.130       3     15     25   0.928
    41     89  0.000 |  2.946  2.177  1.130       3     15     25   0.928
    41     89  0.000 |  2.946  2.177  1.130       3     15     25   0.928
    41     89  0.000 |  2.946  2.177  1.130       3     15     25   0.928
    41     89  0.000 |  2.946  2.177  1.130       3     15     25   0.928
    41     89  0.000 |  2.946  2.177  1.130       3     15     25   0.928
    41     89  0.000 |  2.946  2.177  1.130       3     15     25   0.928
    41     89  0.000 |  2.946  2.177  1.130       3     15     25   0.928
    41     89  0.000 |  2.946  2.177  1.130       3     15     25   0.928
    41     89  0.000 |  2.946  2.177  1.130       3     15     25   0.928
    41     89  0.000 |  2.946  2.177  1.130       3     15     25   0.928
    41     89  0.000 |  2.946  2.177  1.130       3     15     25   0.928
    41     89  0.000 |  2.946  2.177  1.130       3     15     25   0.928
    41     89  0.000 |  2.946  2.177  1.130       3     15     25   0.928
    41     89  0.000 |  2.946  2.177  1.130       3     15     25   0.928
    41     89  0.000 |  2.946  2.177  1.130       3     15     25   0.928
    41     89  0.000 |  2.946  2.177  1.130       3     15     25   0.928
    41     89  0.000 |  2.946  2.177  1.130       3     15     25   0.928
    41     89  0.000 |  2.946  2.177  1.130       3     15     25   0.928
#
