# FoldX/4kqp_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    99    174  0.000 |  3.138  2.171  1.290      13     36     53   1.006
    99    174  0.000 |  3.138  2.171  1.290      13     36     53   1.006
    99    174  0.000 |  3.138  2.171  1.290      13     36     53   1.006
    99    174  0.000 |  3.138  2.171  1.290      13     36     53   1.006
    99    174  0.000 |  3.138  2.171  1.290      13     36     53   1.006
    99    174  0.000 |  3.138  2.171  1.290      13     36     53   1.006
    99    174  0.000 |  3.138  2.171  1.290      13     36     53   1.006
    99    174  0.000 |  3.138  2.171  1.290      13     36     53   1.006
    99    174  0.000 |  3.138  2.171  1.290      13     36     53   1.006
    99    174  0.000 |  3.138  2.171  1.290      13     36     53   1.006
    99    174  0.000 |  3.138  2.171  1.290      13     36     53   1.006
    99    174  0.000 |  3.138  2.171  1.290      13     36     53   1.006
    99    174  0.000 |  3.138  2.171  1.290      13     36     53   1.006
    99    174  0.000 |  3.138  2.171  1.290      13     36     53   1.006
    99    174  0.000 |  3.138  2.171  1.290      13     36     53   1.006
    99    174  0.000 |  3.138  2.171  1.290      13     36     53   1.006
    99    174  0.000 |  3.138  2.171  1.290      13     36     53   1.006
    99    174  0.000 |  3.138  2.171  1.290      13     36     53   1.006
    99    174  0.000 |  3.138  2.171  1.290      13     36     53   1.006
    99    174  0.000 |  3.138  2.171  1.290      13     36     53   1.006
    99    174  0.000 |  3.138  2.171  1.290      13     36     53   1.006
#
