# FoldX/1unq_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    44     89  0.000 |  2.741  1.994  1.244       8     16     27   0.907
    44     89  0.000 |  2.741  1.994  1.244       8     16     27   0.907
    44     89  0.000 |  2.741  1.994  1.244       8     16     27   0.907
    44     89  0.000 |  2.741  1.994  1.244       8     16     27   0.907
    44     89  0.000 |  2.741  1.994  1.244       8     16     27   0.907
    44     89  0.000 |  2.741  1.994  1.244       8     16     27   0.907
    44     89  0.000 |  2.741  1.994  1.244       8     16     27   0.907
    44     89  0.000 |  2.741  1.994  1.244       8     16     27   0.907
    44     89  0.000 |  2.741  1.994  1.244       8     16     27   0.907
    44     89  0.000 |  2.741  1.994  1.244       8     16     27   0.907
    44     89  0.000 |  2.741  1.994  1.244       8     16     27   0.907
    44     89  0.000 |  2.741  1.994  1.244       8     16     27   0.907
    44     89  0.000 |  2.741  1.994  1.244       8     16     27   0.907
    44     89  0.000 |  2.741  1.994  1.244       8     16     27   0.907
    44     89  0.000 |  2.741  1.994  1.244       8     16     27   0.907
    44     89  0.000 |  2.741  1.994  1.244       8     16     27   0.907
    44     89  0.000 |  2.741  1.994  1.244       8     16     27   0.907
    44     89  0.000 |  2.741  1.994  1.244       8     16     27   0.907
    44     89  0.000 |  2.741  1.994  1.244       8     16     27   0.907
    44     89  0.000 |  2.741  1.994  1.244       8     16     27   0.907
    44     89  0.000 |  2.741  1.994  1.244       8     16     27   0.907
#
