# FoldX/1vyr_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   155    253  0.000 |  3.214  2.161  1.276      17     51     96   1.038
   155    253  0.000 |  3.214  2.161  1.276      17     51     96   1.038
   155    253  0.000 |  3.214  2.161  1.276      17     51     96   1.038
   155    253  0.000 |  3.214  2.161  1.276      17     51     96   1.038
   155    253  0.000 |  3.214  2.161  1.276      17     51     96   1.038
   155    253  0.000 |  3.214  2.161  1.276      17     51     96   1.038
   155    253  0.000 |  3.214  2.161  1.276      17     51     96   1.038
   155    253  0.000 |  3.214  2.161  1.276      17     51     96   1.038
   155    253  0.000 |  3.214  2.161  1.276      17     51     96   1.038
   155    253  0.000 |  3.214  2.161  1.276      17     51     96   1.038
   155    253  0.000 |  3.214  2.161  1.276      17     51     96   1.038
   155    253  0.000 |  3.214  2.161  1.276      17     51     96   1.038
   155    253  0.000 |  3.214  2.161  1.276      17     51     96   1.038
   155    253  0.000 |  3.214  2.161  1.276      17     51     96   1.038
   155    253  0.000 |  3.214  2.161  1.276      17     51     96   1.038
   155    253  0.000 |  3.214  2.161  1.276      17     51     96   1.038
   155    253  0.000 |  3.214  2.161  1.276      17     51     96   1.038
   155    253  0.000 |  3.214  2.161  1.276      17     51     96   1.038
   155    253  0.000 |  3.214  2.161  1.276      17     51     96   1.038
   155    253  0.000 |  3.214  2.161  1.276      17     51     96   1.038
   155    253  0.000 |  3.214  2.161  1.276      17     51     96   1.038
#
