# FoldX/2pnd_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    59     83  0.000 |  3.853  2.617  1.364       8     17     31   1.014
    59     83  0.000 |  3.853  2.617  1.364       8     17     31   1.014
    59     83  0.000 |  3.853  2.617  1.364       8     17     31   1.014
    59     83  0.000 |  3.853  2.617  1.364       8     17     31   1.014
    59     83  0.000 |  3.853  2.617  1.364       8     17     31   1.014
    59     83  0.000 |  3.853  2.617  1.364       8     17     31   1.014
    59     83  0.000 |  3.853  2.617  1.364       8     17     31   1.014
    59     83  0.000 |  3.853  2.617  1.364       8     17     31   1.014
    59     83  0.000 |  3.853  2.617  1.364       8     17     31   1.014
    59     83  0.000 |  3.853  2.617  1.364       8     17     31   1.014
    59     83  0.000 |  3.853  2.617  1.364       8     17     31   1.014
    59     83  0.000 |  3.853  2.617  1.364       8     17     31   1.014
    59     83  0.000 |  3.853  2.617  1.364       8     17     31   1.014
    59     83  0.000 |  3.853  2.617  1.364       8     17     31   1.014
    59     83  0.000 |  3.853  2.617  1.364       8     17     31   1.014
    59     83  0.000 |  3.853  2.617  1.364       8     17     31   1.014
    59     83  0.000 |  3.853  2.617  1.364       8     17     31   1.014
    59     83  0.000 |  3.853  2.617  1.364       8     17     31   1.014
    59     83  0.000 |  3.853  2.617  1.364       8     17     31   1.014
    59     83  0.000 |  3.853  2.617  1.364       8     17     31   1.014
    59     83  0.000 |  3.853  2.617  1.364       8     17     31   1.014
#
