# FoldX/4bj0_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    73    112  0.000 |  2.561  1.756  1.116      11     36     47   0.892
    73    112  0.000 |  2.561  1.756  1.116      11     36     47   0.892
    73    112  0.000 |  2.561  1.756  1.116      11     36     47   0.892
    73    112  0.000 |  2.561  1.756  1.116      11     36     47   0.892
    73    112  0.000 |  2.561  1.756  1.116      11     36     47   0.892
    73    112  0.000 |  2.561  1.756  1.116      11     36     47   0.892
    73    112  0.000 |  2.561  1.756  1.116      11     36     47   0.892
    73    112  0.000 |  2.561  1.756  1.116      11     36     47   0.892
    73    112  0.000 |  2.561  1.756  1.116      11     36     47   0.892
    73    112  0.000 |  2.561  1.756  1.116      11     36     47   0.892
    73    112  0.000 |  2.561  1.756  1.116      11     36     47   0.892
    73    112  0.000 |  2.561  1.756  1.116      11     36     47   0.892
    73    112  0.000 |  2.561  1.756  1.116      11     36     47   0.892
    73    112  0.000 |  2.561  1.756  1.116      11     36     47   0.892
    73    112  0.000 |  2.561  1.756  1.116      11     36     47   0.892
    73    112  0.000 |  2.561  1.756  1.116      11     36     47   0.892
    73    112  0.000 |  2.561  1.756  1.116      11     36     47   0.892
    73    112  0.000 |  2.561  1.756  1.116      11     36     47   0.892
    73    112  0.000 |  2.561  1.756  1.116      11     36     47   0.892
    73    112  0.000 |  2.561  1.756  1.116      11     36     47   0.892
    73    112  0.000 |  2.561  1.756  1.116      11     36     47   0.892
#
