# FoldX/3ql9_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    54    100  0.000 |  3.257  2.200  1.344       5     16     29   1.140
    54    100  0.000 |  3.257  2.200  1.344       5     16     29   1.140
    54    100  0.000 |  3.257  2.200  1.344       5     16     29   1.140
    54    100  0.000 |  3.257  2.200  1.344       5     16     29   1.140
    54    100  0.000 |  3.257  2.200  1.344       5     16     29   1.140
    54    100  0.000 |  3.257  2.200  1.344       5     16     29   1.140
    54    100  0.000 |  3.257  2.200  1.344       5     16     29   1.140
    54    100  0.000 |  3.257  2.200  1.344       5     16     29   1.140
    54    100  0.000 |  3.257  2.200  1.344       5     16     29   1.140
    54    100  0.000 |  3.257  2.200  1.344       5     16     29   1.140
    54    100  0.000 |  3.257  2.200  1.344       5     16     29   1.140
    54    100  0.000 |  3.257  2.200  1.344       5     16     29   1.140
    54    100  0.000 |  3.257  2.200  1.344       5     16     29   1.140
    54    100  0.000 |  3.257  2.200  1.344       5     16     29   1.140
    54    100  0.000 |  3.257  2.200  1.344       5     16     29   1.140
    54    100  0.000 |  3.257  2.200  1.344       5     16     29   1.140
    54    100  0.000 |  3.257  2.200  1.344       5     16     29   1.140
    54    100  0.000 |  3.257  2.200  1.344       5     16     29   1.140
    54    100  0.000 |  3.257  2.200  1.344       5     16     29   1.140
    54    100  0.000 |  3.257  2.200  1.344       5     16     29   1.140
    54    100  0.000 |  3.257  2.200  1.344       5     16     29   1.140
#
