# FoldX/4n1i_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   146    235  0.000 |  2.624  1.797  1.165      27     61     94   0.949
   146    235  0.000 |  2.624  1.797  1.165      27     61     94   0.949
   146    235  0.000 |  2.624  1.797  1.165      27     61     94   0.949
   146    235  0.000 |  2.624  1.797  1.165      27     61     94   0.949
   146    235  0.000 |  2.624  1.797  1.165      27     61     94   0.949
   146    235  0.000 |  2.624  1.797  1.165      27     61     94   0.949
   146    235  0.000 |  2.624  1.797  1.165      27     61     94   0.949
   146    235  0.000 |  2.624  1.797  1.165      27     61     94   0.949
   146    235  0.000 |  2.624  1.797  1.165      27     61     94   0.949
   146    235  0.000 |  2.624  1.797  1.165      27     61     94   0.949
   146    235  0.000 |  2.624  1.797  1.165      27     61     94   0.949
   146    235  0.000 |  2.624  1.797  1.165      27     61     94   0.949
   146    235  0.000 |  2.624  1.797  1.165      27     61     94   0.949
   146    235  0.000 |  2.624  1.797  1.165      27     61     94   0.949
   146    235  0.000 |  2.624  1.797  1.165      27     61     94   0.949
   146    235  0.000 |  2.624  1.797  1.165      27     61     94   0.949
   146    235  0.000 |  2.624  1.797  1.165      27     61     94   0.949
   146    235  0.000 |  2.624  1.797  1.165      27     61     94   0.949
   146    235  0.000 |  2.624  1.797  1.165      27     61     94   0.949
   146    235  0.000 |  2.624  1.797  1.165      27     61     94   0.949
   146    235  0.000 |  2.624  1.797  1.165      27     61     94   0.949
#
