# FoldX/3m5q_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   152    264  0.000 |  2.360  1.682  1.116      15     65    102   0.989
   152    264  0.000 |  2.360  1.682  1.116      15     65    102   0.989
   152    264  0.000 |  2.360  1.682  1.116      15     65    102   0.989
   152    264  0.000 |  2.360  1.682  1.116      15     65    102   0.989
   152    264  0.000 |  2.360  1.682  1.116      15     65    102   0.989
   152    264  0.000 |  2.360  1.682  1.116      15     65    102   0.989
   152    264  0.000 |  2.360  1.682  1.116      15     65    102   0.989
   152    264  0.000 |  2.360  1.682  1.116      15     65    102   0.989
   152    264  0.000 |  2.360  1.682  1.116      15     65    102   0.989
   152    264  0.000 |  2.360  1.682  1.116      15     65    102   0.989
   152    264  0.000 |  2.360  1.682  1.116      15     65    102   0.989
   152    264  0.000 |  2.360  1.682  1.116      15     65    102   0.989
   152    264  0.000 |  2.360  1.682  1.116      15     65    102   0.989
   152    264  0.000 |  2.360  1.682  1.116      15     65    102   0.989
   152    264  0.000 |  2.360  1.682  1.116      15     65    102   0.989
   152    264  0.000 |  2.360  1.682  1.116      15     65    102   0.989
   152    264  0.000 |  2.360  1.682  1.116      15     65    102   0.989
   152    264  0.000 |  2.360  1.682  1.116      15     65    102   0.989
   152    264  0.000 |  2.360  1.682  1.116      15     65    102   0.989
   152    264  0.000 |  2.360  1.682  1.116      15     65    102   0.989
   152    264  0.000 |  2.360  1.682  1.116      15     65    102   0.989
#
