# FoldX/2vxn_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    94    153  0.000 |  3.299  2.212  1.127      18     40     56   0.899
    94    153  0.000 |  3.299  2.212  1.127      18     40     56   0.899
    94    153  0.000 |  3.299  2.212  1.127      18     40     56   0.899
    94    153  0.000 |  3.299  2.212  1.127      18     40     56   0.899
    94    153  0.000 |  3.299  2.212  1.127      18     40     56   0.899
    94    153  0.000 |  3.299  2.212  1.127      18     40     56   0.899
    94    153  0.000 |  3.299  2.212  1.127      18     40     56   0.899
    94    153  0.000 |  3.299  2.212  1.127      18     40     56   0.899
    94    153  0.000 |  3.299  2.212  1.127      18     40     56   0.899
    94    153  0.000 |  3.299  2.212  1.127      18     40     56   0.899
    94    153  0.000 |  3.299  2.212  1.127      18     40     56   0.899
    94    153  0.000 |  3.299  2.212  1.127      18     40     56   0.899
    94    153  0.000 |  3.299  2.212  1.127      18     40     56   0.899
    94    153  0.000 |  3.299  2.212  1.127      18     40     56   0.899
    94    153  0.000 |  3.299  2.212  1.127      18     40     56   0.899
    94    153  0.000 |  3.299  2.212  1.127      18     40     56   0.899
    94    153  0.000 |  3.299  2.212  1.127      18     40     56   0.899
    94    153  0.000 |  3.299  2.212  1.127      18     40     56   0.899
    94    153  0.000 |  3.299  2.212  1.127      18     40     56   0.899
    94    153  0.000 |  3.299  2.212  1.127      18     40     56   0.899
    94    153  0.000 |  3.299  2.212  1.127      18     40     56   0.899
#
