# FoldX/2gud_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    43     79  0.000 |  4.745  3.006  1.350       6     17     23   0.818
    43     79  0.000 |  4.745  3.006  1.350       6     17     23   0.818
    43     79  0.000 |  4.745  3.006  1.350       6     17     23   0.818
    43     79  0.000 |  4.745  3.006  1.350       6     17     23   0.818
    43     79  0.000 |  4.745  3.006  1.350       6     17     23   0.818
    43     79  0.000 |  4.745  3.006  1.350       6     17     23   0.818
    43     79  0.000 |  4.745  3.006  1.350       6     17     23   0.818
    43     79  0.000 |  4.745  3.006  1.350       6     17     23   0.818
    43     79  0.000 |  4.745  3.006  1.350       6     17     23   0.818
    43     79  0.000 |  4.745  3.006  1.350       6     17     23   0.818
    43     79  0.000 |  4.745  3.006  1.350       6     17     23   0.818
    43     79  0.000 |  4.745  3.006  1.350       6     17     23   0.818
    43     79  0.000 |  4.745  3.006  1.350       6     17     23   0.818
    43     79  0.000 |  4.745  3.006  1.350       6     17     23   0.818
    43     79  0.000 |  4.745  3.006  1.350       6     17     23   0.818
    43     79  0.000 |  4.745  3.006  1.350       6     17     23   0.818
    43     79  0.000 |  4.745  3.006  1.350       6     17     23   0.818
    43     79  0.000 |  4.745  3.006  1.350       6     17     23   0.818
    43     79  0.000 |  4.745  3.006  1.350       6     17     23   0.818
    43     79  0.000 |  4.745  3.006  1.350       6     17     23   0.818
    43     79  0.000 |  4.745  3.006  1.350       6     17     23   0.818
#
