# FoldX/1x8q_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    82    146  0.000 |  2.774  1.822  1.197      18     33     52   0.914
    82    146  0.000 |  2.774  1.822  1.197      18     33     52   0.914
    82    146  0.000 |  2.774  1.822  1.197      18     33     52   0.914
    82    146  0.000 |  2.774  1.822  1.197      18     33     52   0.914
    82    146  0.000 |  2.774  1.822  1.197      18     33     52   0.914
    82    146  0.000 |  2.774  1.822  1.197      18     33     52   0.914
    82    146  0.000 |  2.774  1.822  1.197      18     33     52   0.914
    82    146  0.000 |  2.774  1.822  1.197      18     33     52   0.914
    82    146  0.000 |  2.774  1.822  1.197      18     33     52   0.914
    82    146  0.000 |  2.774  1.822  1.197      18     33     52   0.914
    82    146  0.000 |  2.774  1.822  1.197      18     33     52   0.914
    82    146  0.000 |  2.774  1.822  1.197      18     33     52   0.914
    82    146  0.000 |  2.774  1.822  1.197      18     33     52   0.914
    82    146  0.000 |  2.774  1.822  1.197      18     33     52   0.914
    82    146  0.000 |  2.774  1.822  1.197      18     33     52   0.914
    82    146  0.000 |  2.774  1.822  1.197      18     33     52   0.914
    82    146  0.000 |  2.774  1.822  1.197      18     33     52   0.914
    82    146  0.000 |  2.774  1.822  1.197      18     33     52   0.914
    82    146  0.000 |  2.774  1.822  1.197      18     33     52   0.914
    82    146  0.000 |  2.774  1.822  1.197      18     33     52   0.914
    82    146  0.000 |  2.774  1.822  1.197      18     33     52   0.914
#
