# FoldX/1eb6_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    67    118  0.000 |  3.175  2.094  1.216      11     29     41   0.889
    67    118  0.000 |  3.175  2.094  1.216      11     29     41   0.889
    67    118  0.000 |  3.175  2.094  1.216      11     29     41   0.889
    67    118  0.000 |  3.175  2.094  1.216      11     29     41   0.889
    67    118  0.000 |  3.175  2.094  1.216      11     29     41   0.889
    67    118  0.000 |  3.175  2.094  1.216      11     29     41   0.889
    67    118  0.000 |  3.175  2.094  1.216      11     29     41   0.889
    67    118  0.000 |  3.175  2.094  1.216      11     29     41   0.889
    67    118  0.000 |  3.175  2.094  1.216      11     29     41   0.889
    67    118  0.000 |  3.175  2.094  1.216      11     29     41   0.889
    67    118  0.000 |  3.175  2.094  1.216      11     29     41   0.889
    67    118  0.000 |  3.175  2.094  1.216      11     29     41   0.889
    67    118  0.000 |  3.175  2.094  1.216      11     29     41   0.889
    67    118  0.000 |  3.175  2.094  1.216      11     29     41   0.889
    67    118  0.000 |  3.175  2.094  1.216      11     29     41   0.889
    67    118  0.000 |  3.175  2.094  1.216      11     29     41   0.889
    67    118  0.000 |  3.175  2.094  1.216      11     29     41   0.889
    67    118  0.000 |  3.175  2.094  1.216      11     29     41   0.889
    67    118  0.000 |  3.175  2.094  1.216      11     29     41   0.889
    67    118  0.000 |  3.175  2.094  1.216      11     29     41   0.889
    67    118  0.000 |  3.175  2.094  1.216      11     29     41   0.889
#
