# FoldX/3e4g_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    86    128  0.000 |  2.873  2.039  1.322       8     27     55   1.021
    86    128  0.000 |  2.873  2.039  1.322       8     27     55   1.021
    86    128  0.000 |  2.873  2.039  1.322       8     27     55   1.021
    86    128  0.000 |  2.873  2.039  1.322       8     27     55   1.021
    86    128  0.000 |  2.873  2.039  1.322       8     27     55   1.021
    86    128  0.000 |  2.873  2.039  1.322       8     27     55   1.021
    86    128  0.000 |  2.873  2.039  1.322       8     27     55   1.021
    86    128  0.000 |  2.873  2.039  1.322       8     27     55   1.021
    86    128  0.000 |  2.873  2.039  1.322       8     27     55   1.021
    86    128  0.000 |  2.873  2.039  1.322       8     27     55   1.021
    86    128  0.000 |  2.873  2.039  1.322       8     27     55   1.021
    86    128  0.000 |  2.873  2.039  1.322       8     27     55   1.021
    86    128  0.000 |  2.873  2.039  1.322       8     27     55   1.021
    86    128  0.000 |  2.873  2.039  1.322       8     27     55   1.021
    86    128  0.000 |  2.873  2.039  1.322       8     27     55   1.021
    86    128  0.000 |  2.873  2.039  1.322       8     27     55   1.021
    86    128  0.000 |  2.873  2.039  1.322       8     27     55   1.021
    86    128  0.000 |  2.873  2.039  1.322       8     27     55   1.021
    86    128  0.000 |  2.873  2.039  1.322       8     27     55   1.021
    86    128  0.000 |  2.873  2.039  1.322       8     27     55   1.021
    86    128  0.000 |  2.873  2.039  1.322       8     27     55   1.021
#
