# FoldX/3eo6_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    36     60  0.000 |  3.339  2.547  1.886       3     11     17   0.849
    36     60  0.000 |  3.339  2.547  1.886       3     11     17   0.849
    36     60  0.000 |  3.339  2.547  1.886       3     11     17   0.849
    36     60  0.000 |  3.339  2.547  1.886       3     11     17   0.849
    36     60  0.000 |  3.339  2.547  1.886       3     11     17   0.849
    36     60  0.000 |  3.339  2.547  1.886       3     11     17   0.849
    36     60  0.000 |  3.339  2.547  1.886       3     11     17   0.849
    36     60  0.000 |  3.339  2.547  1.886       3     11     17   0.849
    36     60  0.000 |  3.339  2.547  1.886       3     11     17   0.849
    36     60  0.000 |  3.339  2.547  1.886       3     11     17   0.849
    36     60  0.000 |  3.339  2.547  1.886       3     11     17   0.849
    36     60  0.000 |  3.339  2.547  1.886       3     11     17   0.849
    36     60  0.000 |  3.339  2.547  1.886       3     11     17   0.849
    36     60  0.000 |  3.339  2.547  1.886       3     11     17   0.849
    36     60  0.000 |  3.339  2.547  1.886       3     11     17   0.849
    36     60  0.000 |  3.339  2.547  1.886       3     11     17   0.849
    36     60  0.000 |  3.339  2.547  1.886       3     11     17   0.849
    36     60  0.000 |  3.339  2.547  1.886       3     11     17   0.849
    36     60  0.000 |  3.339  2.547  1.886       3     11     17   0.849
    36     60  0.000 |  3.339  2.547  1.886       3     11     17   0.849
    36     60  0.000 |  3.339  2.547  1.886       3     11     17   0.849
#
