# FoldX/4ga2_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    43     89  0.000 |  2.628  1.792  1.032       7     20     27   0.946
    43     89  0.000 |  2.628  1.792  1.032       7     20     27   0.946
    43     89  0.000 |  2.628  1.792  1.032       7     20     27   0.946
    43     89  0.000 |  2.628  1.792  1.032       7     20     27   0.946
    43     89  0.000 |  2.628  1.792  1.032       7     20     27   0.946
    43     89  0.000 |  2.628  1.792  1.032       7     20     27   0.946
    43     89  0.000 |  2.628  1.792  1.032       7     20     27   0.946
    43     89  0.000 |  2.628  1.792  1.032       7     20     27   0.946
    43     89  0.000 |  2.628  1.792  1.032       7     20     27   0.946
    43     89  0.000 |  2.628  1.792  1.032       7     20     27   0.946
    43     89  0.000 |  2.628  1.792  1.032       7     20     27   0.946
    43     89  0.000 |  2.628  1.792  1.032       7     20     27   0.946
    43     89  0.000 |  2.628  1.792  1.032       7     20     27   0.946
    43     89  0.000 |  2.628  1.792  1.032       7     20     27   0.946
    43     89  0.000 |  2.628  1.792  1.032       7     20     27   0.946
    43     89  0.000 |  2.628  1.792  1.032       7     20     27   0.946
    43     89  0.000 |  2.628  1.792  1.032       7     20     27   0.946
    43     89  0.000 |  2.628  1.792  1.032       7     20     27   0.946
    43     89  0.000 |  2.628  1.792  1.032       7     20     27   0.946
    43     89  0.000 |  2.628  1.792  1.032       7     20     27   0.946
    43     89  0.000 |  2.628  1.792  1.032       7     20     27   0.946
#
