# FoldX/4iau_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    74    112  0.000 |  3.905  2.435  1.179       9     26     45   0.979
    74    112  0.000 |  3.905  2.435  1.179       9     26     45   0.979
    74    112  0.000 |  3.905  2.435  1.179       9     26     45   0.979
    74    112  0.000 |  3.905  2.435  1.179       9     26     45   0.979
    74    112  0.000 |  3.905  2.435  1.179       9     26     45   0.979
    74    112  0.000 |  3.905  2.435  1.179       9     26     45   0.979
    74    112  0.000 |  3.905  2.435  1.179       9     26     45   0.979
    74    112  0.000 |  3.905  2.435  1.179       9     26     45   0.979
    74    112  0.000 |  3.905  2.435  1.179       9     26     45   0.979
    74    112  0.000 |  3.905  2.435  1.179       9     26     45   0.979
    74    112  0.000 |  3.905  2.435  1.179       9     26     45   0.979
    74    112  0.000 |  3.905  2.435  1.179       9     26     45   0.979
    74    112  0.000 |  3.905  2.435  1.179       9     26     45   0.979
    74    112  0.000 |  3.905  2.435  1.179       9     26     45   0.979
    74    112  0.000 |  3.905  2.435  1.179       9     26     45   0.979
    74    112  0.000 |  3.905  2.435  1.179       9     26     45   0.979
    74    112  0.000 |  3.905  2.435  1.179       9     26     45   0.979
    74    112  0.000 |  3.905  2.435  1.179       9     26     45   0.979
    74    112  0.000 |  3.905  2.435  1.179       9     26     45   0.979
    74    112  0.000 |  3.905  2.435  1.179       9     26     45   0.979
    74    112  0.000 |  3.905  2.435  1.179       9     26     45   0.979
#
