# FoldX/7a3h_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   129    224  0.000 |  2.415  1.773  1.328      11     42     81   1.094
   129    224  0.000 |  2.415  1.773  1.328      11     42     81   1.094
   129    224  0.000 |  2.415  1.773  1.328      11     42     81   1.094
   129    224  0.000 |  2.415  1.773  1.328      11     42     81   1.094
   129    224  0.000 |  2.415  1.773  1.328      11     42     81   1.094
   129    224  0.000 |  2.415  1.773  1.328      11     42     81   1.094
   129    224  0.000 |  2.415  1.773  1.328      11     42     81   1.094
   129    224  0.000 |  2.415  1.773  1.328      11     42     81   1.094
   129    224  0.000 |  2.415  1.773  1.328      11     42     81   1.094
   129    224  0.000 |  2.415  1.773  1.328      11     42     81   1.094
   129    224  0.000 |  2.415  1.773  1.328      11     42     81   1.094
   129    224  0.000 |  2.415  1.773  1.328      11     42     81   1.094
   129    224  0.000 |  2.415  1.773  1.328      11     42     81   1.094
   129    224  0.000 |  2.415  1.773  1.328      11     42     81   1.094
   129    224  0.000 |  2.415  1.773  1.328      11     42     81   1.094
   129    224  0.000 |  2.415  1.773  1.328      11     42     81   1.094
   129    224  0.000 |  2.415  1.773  1.328      11     42     81   1.094
   129    224  0.000 |  2.415  1.773  1.328      11     42     81   1.094
   129    224  0.000 |  2.415  1.773  1.328      11     42     81   1.094
   129    224  0.000 |  2.415  1.773  1.328      11     42     81   1.094
   129    224  0.000 |  2.415  1.773  1.328      11     42     81   1.094
#
