# FoldX/4o6u_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    72    114  0.000 |  3.461  2.505  1.523       5     18     35   1.107
    72    114  0.000 |  3.461  2.505  1.523       5     18     35   1.107
    72    114  0.000 |  3.461  2.505  1.523       5     18     35   1.107
    72    114  0.000 |  3.461  2.505  1.523       5     18     35   1.107
    72    114  0.000 |  3.461  2.505  1.523       5     18     35   1.107
    72    114  0.000 |  3.461  2.505  1.523       5     18     35   1.107
    72    114  0.000 |  3.461  2.505  1.523       5     18     35   1.107
    72    114  0.000 |  3.461  2.505  1.523       5     18     35   1.107
    72    114  0.000 |  3.461  2.505  1.523       5     18     35   1.107
    72    114  0.000 |  3.461  2.505  1.523       5     18     35   1.107
    72    114  0.000 |  3.461  2.505  1.523       5     18     35   1.107
    72    114  0.000 |  3.461  2.505  1.523       5     18     35   1.107
    72    114  0.000 |  3.461  2.505  1.523       5     18     35   1.107
    72    114  0.000 |  3.461  2.505  1.523       5     18     35   1.107
    72    114  0.000 |  3.461  2.505  1.523       5     18     35   1.107
    72    114  0.000 |  3.461  2.505  1.523       5     18     35   1.107
    72    114  0.000 |  3.461  2.505  1.523       5     18     35   1.107
    72    114  0.000 |  3.461  2.505  1.523       5     18     35   1.107
    72    114  0.000 |  3.461  2.505  1.523       5     18     35   1.107
    72    114  0.000 |  3.461  2.505  1.523       5     18     35   1.107
    72    114  0.000 |  3.461  2.505  1.523       5     18     35   1.107
#
