# 3drism/2vxn_A.pdb
# Protein CA rmsd=  0.000
#  N |   RMSD    Ave    Med   f<0.5  f<1.0  f<1.5
  94 | 11.394  6.239  2.422  0.2553 0.4255 0.4787   0.575
 188 |  2.767  1.832  0.759  0.3617 0.5957 0.6489   0.594
 282 |  1.924  1.243  0.608  0.4043 0.7021 0.7660   0.648
 376 |  1.216  0.902  0.608  0.4043 0.7447 0.8404   0.649
 470 |  1.183  0.879  0.608  0.4043 0.7660 0.8511   0.649
 564 |  1.130  0.858  0.608  0.4043 0.7660 0.8511   0.649
 658 |  1.128  0.857  0.608  0.4043 0.7660 0.8511   0.649
 752 |  1.043  0.813  0.608  0.4043 0.7766 0.8723   0.656
 846 |  1.043  0.813  0.608  0.4043 0.7766 0.8723   0.656
 940 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
1034 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
1128 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
1222 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
1316 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
1410 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
1504 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
1598 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
1692 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
1786 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
1880 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
1974 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
2068 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
2162 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
2256 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
2350 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
2444 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
2538 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
2632 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
2726 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
2820 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
2914 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
3008 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
3102 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
3196 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
3290 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
3384 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
3478 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
3572 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
3666 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
3760 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
3854 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
3948 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
4042 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
4136 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
4230 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
4324 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
4418 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
4512 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
4606 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
1249 |  1.034  0.808  0.608  0.4043 0.7766 0.8723   0.671
#
