# 3drism/7a3h_A.pdb
# Protein CA rmsd=  0.000
#  N |   RMSD    Ave    Med   f<0.5  f<1.0  f<1.5
 129 |  8.974  5.231  2.154  0.1938 0.3566 0.4651   0.753
 258 |  2.258  1.478  0.827  0.2791 0.5659 0.7442   0.777
 387 |  1.765  1.229  0.803  0.2946 0.6047 0.7752   0.777
 516 |  1.629  1.149  0.799  0.3023 0.6279 0.7907   0.765
 645 |  1.566  1.101  0.799  0.3023 0.6434 0.8140   0.771
 774 |  1.566  1.101  0.799  0.3023 0.6434 0.8140   0.771
 903 |  1.566  1.101  0.799  0.3023 0.6434 0.8140   0.771
1032 |  1.566  1.101  0.799  0.3023 0.6434 0.8140   0.771
1161 |  1.566  1.101  0.799  0.3023 0.6434 0.8140   0.771
1290 |  1.566  1.101  0.799  0.3023 0.6434 0.8140   0.771
1419 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
1548 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
1677 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
1806 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
1935 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
2064 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
2193 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
2322 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
2451 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
2580 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
2709 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
2838 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
2967 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
3096 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
3225 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
3354 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
3483 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
3612 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
3741 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
3870 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
3999 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
4128 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
4257 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
4386 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
4515 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
4644 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
4773 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
4902 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
5031 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
5160 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
5289 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
5418 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
5547 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
5676 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
5805 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
5934 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
6063 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
6192 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
6321 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
1368 |  1.530  1.077  0.786  0.3023 0.6512 0.8217   0.770
#
