# 3drism/2pvb_A.pdb
# Protein CA rmsd=  0.000
#  N |   RMSD    Ave    Med   f<0.5  f<1.0  f<1.5
  38 |  7.913  4.492  0.770  0.2895 0.5263 0.5789   0.657
  76 |  2.518  1.535  0.620  0.3158 0.6579 0.7368   0.707
 114 |  1.974  1.234  0.600  0.3158 0.6842 0.8158   0.698
 152 |  1.622  1.064  0.594  0.3421 0.7105 0.8421   0.691
 190 |  1.317  0.932  0.594  0.3421 0.7105 0.8684   0.696
 228 |  1.049  0.808  0.583  0.3684 0.7368 0.8947   0.682
 266 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
 304 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
 342 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
 380 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
 418 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
 456 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
 494 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
 532 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
 570 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
 608 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
 646 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
 684 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
 722 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
 760 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
 798 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
 836 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
 874 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
 912 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
 950 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
 988 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
1026 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
1064 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
1102 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
1140 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
1178 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
1216 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
1254 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
1292 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
1330 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
1368 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
1406 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
1444 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
1482 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
1520 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
1558 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
1596 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
1634 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
1672 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
1710 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
1748 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
1786 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
1824 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
1862 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
 651 |  0.792  0.683  0.565  0.3947 0.7895 0.9474   0.683
#
