# 3drism/3rwn_A.pdb
# Protein CA rmsd=  0.000
#  N |   RMSD    Ave    Med   f<0.5  f<1.0  f<1.5
  58 |  8.935  5.722  3.092  0.2241 0.3793 0.4138   0.587
 116 |  3.486  2.454  1.188  0.2586 0.4828 0.5690   0.729
 174 |  1.997  1.469  0.877  0.2586 0.5690 0.7069   0.798
 232 |  1.343  1.066  0.803  0.2931 0.6552 0.8103   0.787
 290 |  1.131  0.923  0.784  0.3103 0.7069 0.8793   0.787
 348 |  1.031  0.873  0.784  0.3103 0.7241 0.8966   0.787
 406 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
 464 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
 522 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
 580 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
 638 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
 696 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
 754 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
 812 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
 870 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
 928 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
 986 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
1044 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
1102 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
1160 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
1218 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
1276 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
1334 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
1392 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
1450 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
1508 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
1566 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
1624 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
1682 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
1740 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
1798 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
1856 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
1914 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
1972 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
2030 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
2088 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
2146 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
2204 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
2262 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
2320 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
2378 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
2436 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
2494 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
2552 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
2610 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
2668 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
2726 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
2784 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
2842 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
 939 |  0.997  0.854  0.784  0.3103 0.7241 0.9138   0.795
#
