# FoldX/4wee_A.pdb
# Protein CA rmsd=  0.000
#  N |   RMSD    Ave    Med   f<0.5  f<1.0  f<1.5
  43 | 11.235  8.429  5.835  0.0233 0.1163 0.1628   1.058
  86 |  4.469  3.159  1.704  0.0930 0.3488 0.4651   0.869
 129 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
 172 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
 215 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
 258 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
 301 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
 344 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
 387 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
 430 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
 473 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
 516 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
 559 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
 602 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
 645 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
 688 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
 731 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
 774 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
 817 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
 860 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
 903 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
 946 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
 989 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
1032 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
1075 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
1118 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
1161 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
1204 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
1247 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
1290 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
1333 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
1376 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
1419 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
1462 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
1505 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
1548 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
1591 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
1634 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
1677 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
1720 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
1763 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
1806 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
1849 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
1892 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
1935 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
1978 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
2021 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
2064 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
2107 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
 104 |  2.976  2.115  1.142  0.0930 0.3953 0.5814   0.894
#
