# GalaxyWater-CNN/4iau_A.pdb
# Protein CA rmsd=  0.000
#  N |   RMSD    Ave    Med   f<0.5  f<1.0  f<1.5
  74 |  9.762  5.603  0.761  0.4324 0.5270 0.5270   0.384
 148 |  2.680  1.483  0.435  0.6081 0.7568 0.7838   0.451
 222 |  1.732  0.946  0.399  0.6622 0.8378 0.8784   0.463
 296 |  1.202  0.695  0.399  0.6622 0.8784 0.9324   0.483
 370 |  0.996  0.623  0.399  0.6622 0.8784 0.9324   0.500
 444 |  0.991  0.621  0.399  0.6622 0.8784 0.9324   0.497
 518 |  0.971  0.605  0.399  0.6622 0.8919 0.9459   0.481
 592 |  0.765  0.550  0.399  0.6757 0.9054 0.9595   0.480
 666 |  0.765  0.550  0.399  0.6757 0.9054 0.9595   0.480
 740 |  0.765  0.550  0.399  0.6757 0.9054 0.9595   0.480
 814 |  0.603  0.500  0.399  0.6892 0.9189 0.9730   0.480
 888 |  0.603  0.500  0.399  0.6892 0.9189 0.9730   0.480
 962 |  0.603  0.500  0.399  0.6892 0.9189 0.9730   0.480
1036 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
1110 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
1184 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
1258 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
1332 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
1406 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
1480 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
1554 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
1628 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
1702 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
1776 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
1850 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
1924 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
1998 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
2072 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
2146 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
2220 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
2294 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
2368 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
2442 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
2516 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
2590 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
2664 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
2738 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
2812 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
2886 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
2960 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
3034 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
3108 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
3182 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
3256 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
3330 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
3404 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
3478 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
3552 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
3626 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
3633 |  0.562  0.483  0.399  0.6892 0.9324 0.9865   0.483
#
