# GalaxyWater-CNN/3vii_A.pdb
# Protein CA rmsd=  0.000
#  N |   RMSD    Ave    Med   f<0.5  f<1.0  f<1.5
 197 |  9.413  5.284  0.942  0.3249 0.5076 0.5381   0.486
 394 |  2.334  1.343  0.533  0.4619 0.7259 0.7817   0.536
 591 |  1.378  0.840  0.469  0.5228 0.8071 0.8782   0.534
 788 |  1.016  0.689  0.460  0.5330 0.8376 0.9188   0.549
 985 |  0.869  0.632  0.460  0.5381 0.8477 0.9391   0.551
1182 |  0.823  0.610  0.460  0.5381 0.8629 0.9594   0.542
1379 |  0.726  0.576  0.460  0.5431 0.8680 0.9695   0.547
1576 |  0.675  0.562  0.460  0.5431 0.8680 0.9746   0.550
1773 |  0.640  0.548  0.460  0.5431 0.8731 0.9848   0.548
1970 |  0.640  0.548  0.460  0.5431 0.8731 0.9848   0.548
2167 |  0.640  0.548  0.460  0.5431 0.8731 0.9848   0.548
2364 |  0.640  0.548  0.460  0.5431 0.8731 0.9848   0.548
2561 |  0.640  0.548  0.460  0.5431 0.8731 0.9848   0.548
2758 |  0.637  0.547  0.460  0.5431 0.8731 0.9848   0.547
2955 |  0.637  0.547  0.460  0.5431 0.8731 0.9848   0.547
3152 |  0.637  0.547  0.460  0.5431 0.8731 0.9848   0.547
3349 |  0.637  0.547  0.460  0.5431 0.8731 0.9848   0.547
3546 |  0.634  0.545  0.460  0.5431 0.8731 0.9898   0.545
3743 |  0.634  0.545  0.460  0.5431 0.8731 0.9898   0.545
3940 |  0.634  0.545  0.460  0.5431 0.8731 0.9898   0.545
4137 |  0.634  0.545  0.460  0.5431 0.8731 0.9898   0.545
4334 |  0.634  0.545  0.460  0.5431 0.8731 0.9898   0.545
4531 |  0.634  0.545  0.460  0.5431 0.8731 0.9898   0.545
4728 |  0.634  0.545  0.460  0.5431 0.8731 0.9898   0.545
4925 |  0.634  0.545  0.460  0.5431 0.8731 0.9898   0.545
5122 |  0.634  0.545  0.460  0.5431 0.8731 0.9898   0.545
5319 |  0.634  0.545  0.460  0.5431 0.8731 0.9898   0.545
5516 |  0.634  0.545  0.460  0.5431 0.8731 0.9898   0.545
5713 |  0.634  0.545  0.460  0.5431 0.8731 0.9898   0.545
5910 |  0.634  0.545  0.460  0.5431 0.8731 0.9898   0.545
6107 |  0.634  0.545  0.460  0.5431 0.8731 0.9898   0.545
6304 |  0.634  0.545  0.460  0.5431 0.8731 0.9898   0.545
6501 |  0.634  0.545  0.460  0.5431 0.8731 0.9898   0.545
6698 |  0.634  0.545  0.460  0.5431 0.8731 0.9898   0.545
6895 |  0.634  0.545  0.460  0.5431 0.8731 0.9898   0.545
7092 |  0.634  0.545  0.460  0.5431 0.8731 0.9898   0.545
7289 |  0.634  0.545  0.460  0.5431 0.8731 0.9898   0.545
7486 |  0.634  0.545  0.460  0.5431 0.8731 0.9898   0.545
7683 |  0.634  0.545  0.460  0.5431 0.8731 0.9898   0.545
7880 |  0.634  0.545  0.460  0.5431 0.8731 0.9898   0.545
8077 |  0.634  0.545  0.460  0.5431 0.8731 0.9898   0.545
8274 |  0.634  0.545  0.460  0.5431 0.8731 0.9898   0.545
8471 |  0.634  0.545  0.460  0.5431 0.8731 0.9898   0.545
8668 |  0.634  0.545  0.460  0.5431 0.8731 0.9898   0.545
8865 |  0.634  0.545  0.460  0.5431 0.8731 0.9898   0.545
9062 |  0.634  0.545  0.460  0.5431 0.8731 0.9898   0.545
9259 |  0.634  0.545  0.460  0.5431 0.8731 0.9898   0.545
9456 |  0.634  0.545  0.460  0.5431 0.8731 0.9898   0.545
9653 |  0.634  0.545  0.460  0.5431 0.8731 0.9898   0.545
8574 |  0.634  0.545  0.460  0.5431 0.8731 0.9898   0.545
#
