# GalaxyWater-CNN/1j0p_A.pdb
# Protein CA rmsd=  0.000
#  N |   RMSD    Ave    Med   f<0.5  f<1.0  f<1.5
  46 | 10.523  5.846  1.241  0.4130 0.5000 0.5000   0.480
  92 |  2.590  1.617  0.550  0.4783 0.6957 0.6957   0.555
 138 |  1.980  1.188  0.472  0.5435 0.7826 0.8043   0.528
 184 |  1.632  0.954  0.472  0.5652 0.8478 0.8696   0.530
 230 |  1.429  0.841  0.472  0.5652 0.8478 0.8913   0.571
 276 |  1.349  0.809  0.472  0.5652 0.8478 0.8913   0.598
 322 |  1.162  0.761  0.472  0.5652 0.8478 0.9130   0.591
 368 |  1.004  0.678  0.467  0.5870 0.8696 0.9348   0.583
 414 |  0.978  0.659  0.467  0.5870 0.8913 0.9565   0.563
 460 |  0.913  0.646  0.467  0.5870 0.8913 0.9565   0.563
 506 |  0.913  0.646  0.467  0.5870 0.8913 0.9565   0.563
 552 |  0.655  0.568  0.467  0.5870 0.9130 0.9783   0.568
 598 |  0.654  0.567  0.467  0.5870 0.9130 0.9783   0.567
 644 |  0.654  0.567  0.467  0.5870 0.9130 0.9783   0.567
 690 |  0.654  0.567  0.467  0.5870 0.9130 0.9783   0.567
 736 |  0.654  0.567  0.467  0.5870 0.9130 0.9783   0.567
 782 |  0.654  0.567  0.467  0.5870 0.9130 0.9783   0.567
 828 |  0.611  0.544  0.467  0.5870 0.9348 1.0000   0.544
 874 |  0.611  0.544  0.467  0.5870 0.9348 1.0000   0.544
 920 |  0.611  0.544  0.467  0.5870 0.9348 1.0000   0.544
 966 |  0.611  0.544  0.467  0.5870 0.9348 1.0000   0.544
1012 |  0.611  0.544  0.467  0.5870 0.9348 1.0000   0.544
1058 |  0.611  0.544  0.467  0.5870 0.9348 1.0000   0.544
1104 |  0.611  0.544  0.467  0.5870 0.9348 1.0000   0.544
1150 |  0.611  0.544  0.467  0.5870 0.9348 1.0000   0.544
1196 |  0.611  0.544  0.467  0.5870 0.9348 1.0000   0.544
1242 |  0.611  0.544  0.467  0.5870 0.9348 1.0000   0.544
1288 |  0.611  0.544  0.467  0.5870 0.9348 1.0000   0.544
1334 |  0.611  0.544  0.467  0.5870 0.9348 1.0000   0.544
1380 |  0.611  0.544  0.467  0.5870 0.9348 1.0000   0.544
1426 |  0.611  0.544  0.467  0.5870 0.9348 1.0000   0.544
1472 |  0.611  0.544  0.467  0.5870 0.9348 1.0000   0.544
1518 |  0.611  0.544  0.467  0.5870 0.9348 1.0000   0.544
1564 |  0.611  0.544  0.467  0.5870 0.9348 1.0000   0.544
1610 |  0.611  0.544  0.467  0.5870 0.9348 1.0000   0.544
1656 |  0.611  0.544  0.467  0.5870 0.9348 1.0000   0.544
1702 |  0.611  0.544  0.467  0.5870 0.9348 1.0000   0.544
1748 |  0.611  0.544  0.467  0.5870 0.9348 1.0000   0.544
1794 |  0.611  0.544  0.467  0.5870 0.9348 1.0000   0.544
1840 |  0.611  0.544  0.467  0.5870 0.9348 1.0000   0.544
1886 |  0.611  0.544  0.467  0.5870 0.9348 1.0000   0.544
1932 |  0.611  0.544  0.467  0.5870 0.9348 1.0000   0.544
1978 |  0.611  0.544  0.467  0.5870 0.9348 1.0000   0.544
2024 |  0.611  0.544  0.467  0.5870 0.9348 1.0000   0.544
2070 |  0.611  0.544  0.467  0.5870 0.9348 1.0000   0.544
2116 |  0.611  0.544  0.467  0.5870 0.9348 1.0000   0.544
2162 |  0.611  0.544  0.467  0.5870 0.9348 1.0000   0.544
2208 |  0.611  0.544  0.467  0.5870 0.9348 1.0000   0.544
2254 |  0.611  0.544  0.467  0.5870 0.9348 1.0000   0.544
3273 |  0.611  0.544  0.467  0.5870 0.9348 1.0000   0.544
#
