# GalaxyWater-CNN/2jfr_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    80    190 45.000 |  1.848  1.150  0.568      37     53     64   0.605
    80    254 42.500 |  1.258  0.842  0.468      41     58     72   0.619
    80    323 40.000 |  1.197  0.796  0.465      42     59     74   0.621
    80    400 37.500 |  1.009  0.725  0.465      42     61     76   0.606
    80    481 35.000 |  0.862  0.666  0.459      43     62     77   0.601
    80    562 32.500 |  0.764  0.632  0.459      43     63     78   0.605
    80    656 30.000 |  0.729  0.619  0.459      43     63     78   0.619
    80    770 27.500 |  0.694  0.601  0.459      43     64     80   0.601
    80    901 25.000 |  0.694  0.601  0.459      43     64     80   0.601
    80   1067 22.500 |  0.694  0.601  0.459      43     64     80   0.601
    80   1274 20.000 |  0.694  0.601  0.459      43     64     80   0.601
    80   1529 17.500 |  0.694  0.601  0.459      43     64     80   0.601
    80   1816 15.000 |  0.694  0.601  0.459      43     64     80   0.601
    80   2156 12.500 |  0.694  0.601  0.459      43     64     80   0.601
    80   2521 10.000 |  0.694  0.601  0.459      43     64     80   0.601
    80   2954  7.500 |  0.694  0.601  0.459      43     64     80   0.601
    80   3385  5.000 |  0.694  0.601  0.459      43     64     80   0.601
    80   4003  2.500 |  0.694  0.601  0.459      43     64     80   0.601
    80   4765  0.000 |  0.694  0.601  0.459      43     64     80   0.601
#
