# GalaxyWater-CNN/2fvy_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   111    231 45.000 |  2.445  1.448  0.533      51     79     86   0.551
   111    326 42.500 |  1.818  1.077  0.510      54     86     93   0.557
   111    433 40.000 |  1.431  0.830  0.473      59     93    101   0.554
   111    534 37.500 |  0.972  0.662  0.466      61     96    104   0.551
   111    628 35.000 |  0.836  0.615  0.466      61     96    107   0.554
   111    728 32.500 |  0.717  0.567  0.464      62     98    109   0.538
   111    878 30.000 |  0.717  0.567  0.464      62     98    109   0.538
   111   1026 27.500 |  0.635  0.545  0.464      62     98    110   0.531
   111   1198 25.000 |  0.633  0.544  0.464      62     98    110   0.530
   111   1464 22.500 |  0.633  0.544  0.464      62     98    110   0.530
   111   1705 20.000 |  0.633  0.544  0.464      62     98    110   0.530
   111   2032 17.500 |  0.633  0.544  0.464      62     98    110   0.530
   111   2379 15.000 |  0.608  0.533  0.464      62     99    111   0.533
   111   2794 12.500 |  0.608  0.533  0.464      62     99    111   0.533
   111   3252 10.000 |  0.608  0.533  0.464      62     99    111   0.533
   111   3746  7.500 |  0.608  0.533  0.464      62     99    111   0.533
   111   4294  5.000 |  0.608  0.533  0.464      62     99    111   0.533
   111   5071  2.500 |  0.608  0.533  0.464      62     99    111   0.533
   111   6057  0.000 |  0.608  0.533  0.464      62     99    111   0.533
#
