# GalaxyWater-CNN/3agn_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    47     81 45.000 |  4.230  2.608  0.674      22     30     31   0.472
    47    113 42.500 |  2.969  1.761  0.489      25     33     35   0.467
    47    153 40.000 |  2.404  1.370  0.461      27     35     37   0.487
    47    194 37.500 |  1.680  0.949  0.461      27     38     41   0.552
    47    230 35.000 |  1.531  0.900  0.461      27     38     42   0.543
    47    275 32.500 |  1.235  0.769  0.461      27     38     43   0.589
    47    321 30.000 |  1.104  0.740  0.461      27     38     43   0.589
    47    376 27.500 |  0.759  0.617  0.461      27     39     44   0.617
    47    452 25.000 |  0.678  0.573  0.461      27     41     46   0.573
    47    546 22.500 |  0.632  0.554  0.461      27     41     47   0.554
    47    679 20.000 |  0.632  0.554  0.461      27     41     47   0.554
    47    814 17.500 |  0.632  0.554  0.461      27     41     47   0.554
    47    997 15.000 |  0.632  0.554  0.461      27     41     47   0.554
    47   1188 12.500 |  0.632  0.554  0.461      27     41     47   0.554
    47   1407 10.000 |  0.632  0.554  0.461      27     41     47   0.554
    47   1663  7.500 |  0.632  0.554  0.461      27     41     47   0.554
    47   1977  5.000 |  0.632  0.554  0.461      27     41     47   0.554
    47   2383  2.500 |  0.632  0.554  0.461      27     41     47   0.554
    47   2881  0.000 |  0.632  0.554  0.461      27     41     47   0.554
#
