# GalaxyWater-CNN/3d1p_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    58     97 45.000 |  4.784  2.748  0.606      23     37     37   0.448
    58    124 42.500 |  3.127  1.796  0.569      25     42     42   0.463
    58    170 40.000 |  2.142  1.265  0.508      28     46     46   0.451
    58    206 37.500 |  2.026  1.204  0.508      28     46     46   0.451
    58    260 35.000 |  1.709  0.984  0.498      29     48     49   0.492
    58    305 32.500 |  1.514  0.843  0.485      30     50     52   0.530
    58    373 30.000 |  1.090  0.710  0.485      30     51     53   0.534
    58    441 27.500 |  1.031  0.691  0.485      30     51     53   0.534
    58    516 25.000 |  0.761  0.592  0.479      31     52     54   0.551
    58    618 22.500 |  0.626  0.526  0.455      32     54     56   0.526
    58    744 20.000 |  0.608  0.518  0.455      32     54     57   0.518
    58    896 17.500 |  0.608  0.518  0.455      32     54     57   0.518
    58   1099 15.000 |  0.575  0.502  0.455      32     55     58   0.502
    58   1326 12.500 |  0.575  0.502  0.455      32     55     58   0.502
    58   1542 10.000 |  0.575  0.502  0.455      32     55     58   0.502
    58   1795  7.500 |  0.575  0.502  0.455      32     55     58   0.502
    58   2074  5.000 |  0.575  0.502  0.455      32     55     58   0.502
    58   2447  2.500 |  0.575  0.502  0.455      32     55     58   0.502
    58   2947  0.000 |  0.575  0.502  0.455      32     55     58   0.502
#
