# GalaxyWater-CNN/1nki_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    44     96 45.000 |  3.695  2.292  0.663      16     27     28   0.460
    44    144 42.500 |  2.592  1.479  0.593      18     34     35   0.476
    44    190 40.000 |  2.146  1.219  0.559      18     36     37   0.480
    44    240 37.500 |  1.576  0.913  0.533      18     37     40   0.518
    44    295 35.000 |  1.385  0.826  0.533      18     37     40   0.545
    44    374 32.500 |  1.233  0.785  0.533      18     37     40   0.545
    44    457 30.000 |  1.233  0.785  0.533      18     37     40   0.545
    44    544 27.500 |  1.018  0.706  0.533      18     37     41   0.564
    44    640 25.000 |  0.628  0.556  0.517      19     39     44   0.556
    44    766 22.500 |  0.628  0.556  0.517      19     39     44   0.556
    44    904 20.000 |  0.628  0.556  0.517      19     39     44   0.556
    44   1103 17.500 |  0.628  0.556  0.517      19     39     44   0.556
    44   1329 15.000 |  0.628  0.556  0.517      19     39     44   0.556
    44   1594 12.500 |  0.628  0.556  0.517      19     39     44   0.556
    44   1908 10.000 |  0.628  0.556  0.517      19     39     44   0.556
    44   2274  7.500 |  0.628  0.556  0.517      19     39     44   0.556
    44   2649  5.000 |  0.628  0.556  0.517      19     39     44   0.556
    44   3195  2.500 |  0.628  0.556  0.517      19     39     44   0.556
    44   3850  0.000 |  0.628  0.556  0.517      19     39     44   0.556
#
