# GalaxyWater-CNN/1i1w_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   127    251 45.000 |  2.392  1.343  0.533      57     97    103   0.529
   127    350 42.500 |  1.338  0.834  0.515      59    106    114   0.557
   127    443 40.000 |  1.107  0.752  0.514      60    107    115   0.565
   127    534 37.500 |  0.900  0.670  0.514      60    108    119   0.582
   127    649 35.000 |  0.888  0.662  0.514      60    108    120   0.574
   127    770 32.500 |  0.764  0.608  0.512      61    111    124   0.563
   127    899 30.000 |  0.751  0.601  0.512      61    112    125   0.556
   127   1038 27.500 |  0.751  0.601  0.512      61    112    125   0.556
   127   1221 25.000 |  0.750  0.601  0.512      61    112    125   0.556
   127   1392 22.500 |  0.750  0.601  0.512      61    112    125   0.556
   127   1652 20.000 |  0.705  0.587  0.512      61    112    126   0.564
   127   1946 17.500 |  0.705  0.587  0.512      61    112    126   0.564
   127   2321 15.000 |  0.705  0.587  0.512      61    112    126   0.564
   127   2715 12.500 |  0.651  0.573  0.512      61    112    126   0.573
   127   3143 10.000 |  0.651  0.573  0.512      61    112    126   0.573
   127   3558  7.500 |  0.651  0.573  0.512      61    112    126   0.573
   127   4060  5.000 |  0.651  0.573  0.512      61    112    126   0.573
   127   4700  2.500 |  0.642  0.569  0.512      61    112    127   0.569
   127   5609  0.000 |  0.642  0.569  0.512      61    112    127   0.569
#
