# GalaxyWater-CNN/3zuc_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    84    113 45.000 |  4.197  2.713  0.728      26     47     49   0.553
    84    160 42.500 |  2.915  1.797  0.664      29     56     58   0.603
    84    213 40.000 |  1.791  1.180  0.623      31     62     65   0.605
    84    272 37.500 |  1.625  1.071  0.594      32     64     68   0.594
    84    312 35.000 |  1.491  0.990  0.594      32     66     70   0.596
    84    374 32.500 |  1.262  0.849  0.580      33     69     74   0.586
    84    446 30.000 |  1.196  0.805  0.580      33     70     77   0.572
    84    526 27.500 |  1.031  0.739  0.580      33     70     79   0.586
    84    626 25.000 |  0.824  0.664  0.570      34     71     81   0.608
    84    727 22.500 |  0.824  0.664  0.570      34     71     81   0.608
    84    870 20.000 |  0.769  0.634  0.555      34     72     83   0.599
    84   1036 17.500 |  0.769  0.634  0.555      34     72     83   0.599
    84   1256 15.000 |  0.748  0.629  0.555      34     72     83   0.599
    84   1499 12.500 |  0.669  0.598  0.543      35     73     84   0.598
    84   1798 10.000 |  0.669  0.598  0.543      35     73     84   0.598
    84   2106  7.500 |  0.669  0.598  0.543      35     73     84   0.598
    84   2431  5.000 |  0.669  0.598  0.543      35     73     84   0.598
    84   2852  2.500 |  0.669  0.598  0.543      35     73     84   0.598
    84   3459  0.000 |  0.669  0.598  0.543      35     73     84   0.598
#
