# GalaxyWater-CNN/3ks3_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   130    181 45.000 |  3.860  2.266  0.653      44     76     88   0.582
   130    256 42.500 |  2.633  1.561  0.626      49     84     99   0.595
   130    328 40.000 |  1.825  1.159  0.611      51     90    107   0.595
   130    410 37.500 |  1.513  1.004  0.611      51     93    111   0.621
   130    493 35.000 |  1.437  0.954  0.605      52     94    114   0.618
   130    598 32.500 |  1.278  0.869  0.598      53     96    117   0.639
   130    703 30.000 |  1.056  0.767  0.593      54     98    121   0.644
   130    825 27.500 |  0.977  0.724  0.587      54    101    124   0.639
   130    979 25.000 |  0.917  0.702  0.575      55    102    125   0.636
   130   1147 22.500 |  0.900  0.689  0.564      55    103    127   0.623
   130   1369 20.000 |  0.730  0.635  0.564      55    105    129   0.624
   130   1636 17.500 |  0.716  0.628  0.564      55    105    130   0.628
   130   1976 15.000 |  0.715  0.628  0.564      55    105    130   0.628
   130   2348 12.500 |  0.715  0.628  0.564      55    105    130   0.628
   130   2750 10.000 |  0.715  0.628  0.564      55    105    130   0.628
   130   3215  7.500 |  0.715  0.628  0.564      55    105    130   0.628
   130   3747  5.000 |  0.715  0.628  0.564      55    105    130   0.628
   130   4457  2.500 |  0.715  0.628  0.564      55    105    130   0.628
   130   5366  0.000 |  0.715  0.628  0.564      55    105    130   0.628
#
