# GalaxyWater-CNN/3qpa_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    73    144 45.000 |  2.676  1.639  0.616      32     49     52   0.548
    73    215 42.500 |  2.001  1.209  0.530      33     55     58   0.559
    73    280 40.000 |  1.620  0.954  0.516      34     59     63   0.570
    73    328 37.500 |  1.522  0.884  0.516      34     61     66   0.574
    73    389 35.000 |  1.277  0.798  0.516      34     62     67   0.561
    73    465 32.500 |  1.021  0.713  0.516      34     64     69   0.553
    73    535 30.000 |  1.005  0.708  0.516      34     64     69   0.553
    73    633 27.500 |  0.891  0.665  0.516      34     65     70   0.558
    73    769 25.000 |  0.749  0.618  0.516      34     65     70   0.590
    73    910 22.500 |  0.740  0.616  0.516      34     65     70   0.590
    73   1067 20.000 |  0.714  0.601  0.516      34     66     71   0.575
    73   1264 17.500 |  0.640  0.568  0.514      34     67     73   0.568
    73   1490 15.000 |  0.640  0.568  0.514      34     67     73   0.568
    73   1766 12.500 |  0.640  0.568  0.514      34     67     73   0.568
    73   2055 10.000 |  0.640  0.568  0.514      34     67     73   0.568
    73   2381  7.500 |  0.640  0.568  0.514      34     67     73   0.568
    73   2731  5.000 |  0.640  0.568  0.514      34     67     73   0.568
    73   3224  2.500 |  0.640  0.568  0.514      34     67     73   0.568
    73   3857  0.000 |  0.640  0.568  0.514      34     67     73   0.568
#
