# GalaxyWater-CNN/4g9s_B.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    51     84 45.000 |  3.473  2.077  0.536      25     33     34   0.429
    51    123 42.500 |  2.203  1.278  0.482      27     38     40   0.458
    51    166 40.000 |  1.463  0.953  0.482      27     39     42   0.479
    51    216 37.500 |  1.098  0.734  0.482      27     43     46   0.486
    51    260 35.000 |  0.868  0.619  0.434      28     45     48   0.482
    51    304 32.500 |  0.757  0.566  0.434      29     46     49   0.476
    51    361 30.000 |  0.661  0.536  0.434      29     46     49   0.498
    51    429 27.500 |  0.615  0.523  0.434      29     46     49   0.523
    51    517 25.000 |  0.615  0.523  0.434      29     46     49   0.523
    51    608 22.500 |  0.576  0.505  0.434      29     47     50   0.505
    51    738 20.000 |  0.567  0.501  0.434      29     47     51   0.501
    51    895 17.500 |  0.567  0.501  0.434      29     47     51   0.501
    51   1073 15.000 |  0.567  0.501  0.434      29     47     51   0.501
    51   1304 12.500 |  0.567  0.501  0.434      29     47     51   0.501
    51   1554 10.000 |  0.567  0.501  0.434      29     47     51   0.501
    51   1808  7.500 |  0.567  0.501  0.434      29     47     51   0.501
    51   2106  5.000 |  0.567  0.501  0.434      29     47     51   0.501
    51   2521  2.500 |  0.567  0.501  0.434      29     47     51   0.501
    51   3072  0.000 |  0.567  0.501  0.434      29     47     51   0.501
#
