# GalaxyWater-CNN/1byi_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    87    149 45.000 |  2.837  1.774  0.685      29     60     63   0.586
    87    217 42.500 |  2.126  1.319  0.675      30     64     70   0.594
    87    275 40.000 |  1.676  1.052  0.630      34     69     74   0.587
    87    340 37.500 |  1.336  0.870  0.585      35     73     78   0.585
    87    419 35.000 |  1.148  0.793  0.580      35     75     80   0.571
    87    506 32.500 |  0.804  0.665  0.554      36     76     82   0.607
    87    599 30.000 |  0.804  0.665  0.554      36     76     82   0.607
    87    693 27.500 |  0.778  0.651  0.554      36     77     83   0.611
    87    815 25.000 |  0.778  0.651  0.554      36     77     83   0.611
    87    982 22.500 |  0.752  0.636  0.554      36     78     84   0.595
    87   1194 20.000 |  0.670  0.603  0.554      36     78     87   0.603
    87   1422 17.500 |  0.670  0.603  0.554      36     78     87   0.603
    87   1705 15.000 |  0.670  0.603  0.554      36     78     87   0.603
    87   2059 12.500 |  0.670  0.603  0.554      36     78     87   0.603
    87   2428 10.000 |  0.670  0.603  0.554      36     78     87   0.603
    87   2870  7.500 |  0.670  0.603  0.554      36     78     87   0.603
    87   3322  5.000 |  0.670  0.603  0.554      36     78     87   0.603
    87   4003  2.500 |  0.670  0.603  0.554      36     78     87   0.603
    87   4809  0.000 |  0.670  0.603  0.554      36     78     87   0.603
#
