# GalaxyWater-CNN/1g66_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    71    147 45.000 |  2.795  1.780  0.624      30     49     49   0.492
    71    207 42.500 |  1.789  1.136  0.539      32     57     58   0.529
    71    264 40.000 |  1.388  0.912  0.535      33     60     62   0.551
    71    331 37.500 |  1.307  0.873  0.535      33     61     63   0.555
    71    401 35.000 |  1.009  0.726  0.510      34     63     67   0.573
    71    476 32.500 |  0.764  0.631  0.510      34     65     69   0.573
    71    553 30.000 |  0.630  0.573  0.508      35     67     71   0.573
    71    647 27.500 |  0.630  0.573  0.508      35     67     71   0.573
    71    750 25.000 |  0.630  0.573  0.508      35     67     71   0.573
    71    891 22.500 |  0.630  0.573  0.508      35     67     71   0.573
    71   1063 20.000 |  0.630  0.573  0.508      35     67     71   0.573
    71   1262 17.500 |  0.630  0.573  0.508      35     67     71   0.573
    71   1497 15.000 |  0.630  0.573  0.508      35     67     71   0.573
    71   1762 12.500 |  0.630  0.573  0.508      35     67     71   0.573
    71   2057 10.000 |  0.630  0.573  0.508      35     67     71   0.573
    71   2374  7.500 |  0.630  0.573  0.508      35     67     71   0.573
    71   2701  5.000 |  0.630  0.573  0.508      35     67     71   0.573
    71   3181  2.500 |  0.630  0.573  0.508      35     67     71   0.573
    71   3823  0.000 |  0.630  0.573  0.508      35     67     71   0.573
#
