# GalaxyWater-CNN/2h5c_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    70    139 45.000 |  3.166  2.056  0.643      29     42     46   0.561
    70    206 42.500 |  1.976  1.273  0.585      31     46     52   0.616
    70    277 40.000 |  1.152  0.824  0.548      32     53     60   0.638
    70    333 37.500 |  0.999  0.739  0.523      33     55     63   0.648
    70    418 35.000 |  0.991  0.733  0.523      33     55     64   0.642
    70    491 32.500 |  0.983  0.728  0.523      33     55     65   0.636
    70    582 30.000 |  0.983  0.728  0.523      33     55     65   0.636
    70    658 27.500 |  0.893  0.689  0.523      33     56     66   0.639
    70    784 25.000 |  0.771  0.648  0.523      33     57     67   0.621
    70    915 22.500 |  0.696  0.609  0.516      34     59     69   0.609
    70   1078 20.000 |  0.696  0.609  0.516      34     59     69   0.609
    70   1265 17.500 |  0.685  0.603  0.516      34     60     69   0.603
    70   1531 15.000 |  0.685  0.603  0.516      34     60     69   0.603
    70   1790 12.500 |  0.685  0.603  0.516      34     60     69   0.603
    70   2076 10.000 |  0.685  0.603  0.516      34     60     69   0.603
    70   2373  7.500 |  0.685  0.603  0.516      34     60     69   0.603
    70   2714  5.000 |  0.685  0.603  0.516      34     60     69   0.603
    70   3204  2.500 |  0.685  0.603  0.516      34     60     69   0.603
    70   3810  0.000 |  0.685  0.603  0.516      34     60     69   0.603
#
