# GalaxyWater-CNN/3ip0_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    65    130 45.000 |  3.501  2.024  0.588      27     40     44   0.556
    65    198 42.500 |  2.072  1.189  0.525      31     47     53   0.586
    65    235 40.000 |  1.648  1.033  0.525      31     48     54   0.592
    65    300 37.500 |  1.365  0.869  0.525      31     51     58   0.569
    65    344 35.000 |  1.253  0.812  0.525      31     52     59   0.570
    65    416 32.500 |  1.164  0.784  0.525      31     52     59   0.589
    65    490 30.000 |  0.921  0.678  0.508      32     54     61   0.590
    65    588 27.500 |  0.921  0.678  0.508      32     54     61   0.590
    65    683 25.000 |  0.921  0.678  0.508      32     54     61   0.590
    65    822 22.500 |  0.729  0.618  0.508      32     54     62   0.618
    65   1001 20.000 |  0.660  0.584  0.508      32     56     65   0.584
    65   1183 17.500 |  0.660  0.584  0.508      32     56     65   0.584
    65   1432 15.000 |  0.660  0.584  0.508      32     56     65   0.584
    65   1695 12.500 |  0.660  0.584  0.508      32     56     65   0.584
    65   1985 10.000 |  0.660  0.584  0.508      32     56     65   0.584
    65   2311  7.500 |  0.660  0.584  0.508      32     56     65   0.584
    65   2638  5.000 |  0.660  0.584  0.508      32     56     65   0.584
    65   3111  2.500 |  0.660  0.584  0.508      32     56     65   0.584
    65   3732  0.000 |  0.660  0.584  0.508      32     56     65   0.584
#
