# GalaxyWater-CNN/3qr7_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    20     24 45.000 | 11.166  8.807  7.468       3      5      5   0.462
    20     43 42.500 |  7.955  5.981  5.156       3      6      6   0.669
    20     82 40.000 |  5.360  4.135  4.764       4      7      7   0.608
    20    111 37.500 |  4.129  3.200  3.180       5      8      8   0.583
    20    144 35.000 |  3.310  2.307  0.912       7     10     12   0.662
    20    176 32.500 |  3.019  2.019  0.736       8     11     13   0.638
    20    235 30.000 |  2.240  1.318  0.607       8     15     17   0.576
    20    290 27.500 |  1.551  0.997  0.607       8     15     18   0.626
    20    363 25.000 |  1.380  0.905  0.607       8     15     18   0.688
    20    486 22.500 |  0.776  0.663  0.607       8     17     19   0.663
    20    657 20.000 |  0.626  0.577  0.570       8     19     20   0.577
    20    862 17.500 |  0.626  0.577  0.570       8     19     20   0.577
    20   1129 15.000 |  0.626  0.577  0.570       8     19     20   0.577
    20   1501 12.500 |  0.626  0.577  0.570       8     19     20   0.577
    20   1971 10.000 |  0.626  0.577  0.570       8     19     20   0.577
    20   2549  7.500 |  0.626  0.577  0.570       8     19     20   0.577
    20   3250  5.000 |  0.626  0.577  0.570       8     19     20   0.577
    20   4124  2.500 |  0.626  0.577  0.570       8     19     20   0.577
    20   4954  0.000 |  0.626  0.577  0.570       8     19     20   0.577
#
