# GalaxyWater-CNN/3l8w_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    92    230 45.000 |  2.789  1.563  0.549      38     69     71   0.523
    92    336 42.500 |  1.953  1.069  0.541      40     75     79   0.540
    92    428 40.000 |  1.581  0.899  0.522      42     78     83   0.531
    92    547 37.500 |  1.243  0.756  0.509      44     80     85   0.528
    92    681 35.000 |  1.130  0.704  0.509      44     81     86   0.528
    92    807 32.500 |  0.864  0.629  0.504      45     82     87   0.524
    92    944 30.000 |  0.643  0.555  0.504      45     85     90   0.539
    92   1116 27.500 |  0.609  0.539  0.504      45     86     91   0.539
    92   1304 25.000 |  0.609  0.539  0.504      45     86     91   0.539
    92   1556 22.500 |  0.609  0.539  0.504      45     86     91   0.539
    92   1870 20.000 |  0.596  0.533  0.504      45     87     92   0.533
    92   2248 17.500 |  0.596  0.533  0.504      45     87     92   0.533
    92   2721 15.000 |  0.596  0.533  0.504      45     87     92   0.533
    92   3258 12.500 |  0.596  0.533  0.504      45     87     92   0.533
    92   3896 10.000 |  0.596  0.533  0.504      45     87     92   0.533
    92   4560  7.500 |  0.596  0.533  0.504      45     87     92   0.533
    92   5318  5.000 |  0.596  0.533  0.504      45     87     92   0.533
    92   6381  2.500 |  0.596  0.533  0.504      45     87     92   0.533
    92   7620  0.000 |  0.596  0.533  0.504      45     87     92   0.533
#
