# GalaxyWater-CNN/4gnr_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   139    269 45.000 |  2.498  1.444  0.593      59    101    111   0.570
   139    370 42.500 |  1.864  1.086  0.586      60    108    120   0.564
   139    464 40.000 |  1.661  1.000  0.586      60    109    122   0.570
   139    562 37.500 |  1.431  0.873  0.569      61    113    126   0.580
   139    667 35.000 |  1.311  0.817  0.569      61    114    128   0.596
   139    776 32.500 |  1.059  0.748  0.569      61    114    129   0.601
   139    921 30.000 |  0.851  0.670  0.544      61    116    132   0.615
   139   1076 27.500 |  0.835  0.659  0.544      61    117    133   0.605
   139   1280 25.000 |  0.744  0.630  0.544      61    117    135   0.614
   139   1495 22.500 |  0.727  0.621  0.544      61    118    136   0.604
   139   1770 20.000 |  0.725  0.620  0.544      61    118    136   0.603
   139   2123 17.500 |  0.725  0.620  0.544      61    118    136   0.603
   139   2512 15.000 |  0.697  0.611  0.544      61    118    136   0.611
   139   2986 12.500 |  0.685  0.605  0.544      61    119    137   0.605
   139   3494 10.000 |  0.685  0.605  0.544      61    119    137   0.605
   139   4041  7.500 |  0.683  0.604  0.544      61    119    137   0.604
   139   4631  5.000 |  0.683  0.604  0.544      61    119    137   0.604
   139   5424  2.500 |  0.683  0.604  0.544      61    119    137   0.604
   139   6519  0.000 |  0.683  0.604  0.544      61    119    137   0.604
#
