# GalaxyWater-CNN/1k4i_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    83    161 45.000 |  2.464  1.382  0.498      43     57     64   0.538
    83    230 42.500 |  1.642  0.872  0.453      47     64     74   0.572
    83    300 40.000 |  1.386  0.791  0.453      48     66     76   0.545
    83    371 37.500 |  0.908  0.638  0.444      49     68     79   0.537
    83    451 35.000 |  0.702  0.569  0.444      49     70     81   0.544
    83    522 32.500 |  0.655  0.553  0.444      49     70     82   0.553
    83    631 30.000 |  0.655  0.553  0.444      49     70     82   0.553
    83    753 27.500 |  0.627  0.539  0.444      49     71     83   0.539
    83    871 25.000 |  0.627  0.539  0.444      49     71     83   0.539
    83   1043 22.500 |  0.627  0.539  0.444      49     71     83   0.539
    83   1219 20.000 |  0.627  0.539  0.444      49     71     83   0.539
    83   1464 17.500 |  0.627  0.539  0.444      49     71     83   0.539
    83   1771 15.000 |  0.627  0.539  0.444      49     71     83   0.539
    83   2091 12.500 |  0.627  0.539  0.444      49     71     83   0.539
    83   2457 10.000 |  0.627  0.539  0.444      49     71     83   0.539
    83   2864  7.500 |  0.627  0.539  0.444      49     71     83   0.539
    83   3317  5.000 |  0.627  0.539  0.444      49     71     83   0.539
    83   3984  2.500 |  0.627  0.539  0.444      49     71     83   0.539
    83   4774  0.000 |  0.627  0.539  0.444      49     71     83   0.539
#
