# GalaxyWater-CNN/1nwz_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    40     80 45.000 |  3.585  2.263  0.684      17     24     26   0.499
    40    123 42.500 |  2.070  1.256  0.577      19     29     31   0.533
    40    162 40.000 |  1.432  0.934  0.536      20     31     34   0.556
    40    212 37.500 |  1.165  0.811  0.536      20     31     35   0.608
    40    253 35.000 |  0.831  0.651  0.495      21     33     37   0.599
    40    299 32.500 |  0.831  0.651  0.495      21     33     37   0.599
    40    357 30.000 |  0.668  0.573  0.495      21     35     39   0.573
    40    433 27.500 |  0.668  0.573  0.495      21     35     39   0.573
    40    507 25.000 |  0.668  0.573  0.495      21     35     39   0.573
    40    599 22.500 |  0.668  0.573  0.495      21     35     39   0.573
    40    733 20.000 |  0.668  0.573  0.495      21     35     39   0.573
    40    878 17.500 |  0.668  0.573  0.495      21     35     39   0.573
    40   1038 15.000 |  0.668  0.573  0.495      21     35     39   0.573
    40   1261 12.500 |  0.668  0.573  0.495      21     35     39   0.573
    40   1510 10.000 |  0.668  0.573  0.495      21     35     39   0.573
    40   1749  7.500 |  0.668  0.573  0.495      21     35     39   0.573
    40   2049  5.000 |  0.668  0.573  0.495      21     35     39   0.573
    40   2454  2.500 |  0.668  0.573  0.495      21     35     39   0.573
    40   2931  0.000 |  0.668  0.573  0.495      21     35     39   0.573
#
