# GalaxyWater-CNN/1x8q_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    82    152 45.000 |  2.679  1.655  0.616      34     56     59   0.544
    82    202 42.500 |  1.807  1.120  0.541      37     62     67   0.569
    82    254 40.000 |  1.309  0.833  0.529      38     67     74   0.574
    82    311 37.500 |  1.106  0.728  0.509      40     69     77   0.575
    82    384 35.000 |  0.948  0.644  0.509      40     72     81   0.574
    82    452 32.500 |  0.948  0.644  0.509      40     72     81   0.574
    82    543 30.000 |  0.640  0.570  0.500      41     73     82   0.570
    82    640 27.500 |  0.640  0.570  0.500      41     73     82   0.570
    82    754 25.000 |  0.640  0.570  0.500      41     73     82   0.570
    82    901 22.500 |  0.640  0.570  0.500      41     73     82   0.570
    82   1074 20.000 |  0.640  0.570  0.500      41     73     82   0.570
    82   1300 17.500 |  0.640  0.570  0.500      41     73     82   0.570
    82   1562 15.000 |  0.640  0.570  0.500      41     73     82   0.570
    82   1865 12.500 |  0.640  0.570  0.500      41     73     82   0.570
    82   2223 10.000 |  0.640  0.570  0.500      41     73     82   0.570
    82   2576  7.500 |  0.640  0.570  0.500      41     73     82   0.570
    82   2983  5.000 |  0.640  0.570  0.500      41     73     82   0.570
    82   3542  2.500 |  0.640  0.570  0.500      41     73     82   0.570
    82   4225  0.000 |  0.640  0.570  0.500      41     73     82   0.570
#
