# GalaxyWater-CNN/1j0p_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    46     58 45.000 |  6.076  3.829  0.819      19     24     24   0.495
    46     95 42.500 |  2.590  1.617  0.550      22     32     32   0.555
    46    138 40.000 |  1.980  1.188  0.472      25     36     37   0.528
    46    178 37.500 |  1.632  0.954  0.472      26     39     40   0.530
    46    225 35.000 |  1.429  0.841  0.472      26     39     41   0.571
    46    269 32.500 |  1.349  0.809  0.472      26     39     41   0.598
    46    311 30.000 |  1.162  0.761  0.472      26     39     42   0.591
    46    377 27.500 |  0.978  0.659  0.467      27     41     44   0.563
    46    464 25.000 |  0.913  0.646  0.467      27     41     44   0.563
    46    580 22.500 |  0.654  0.567  0.467      27     42     45   0.567
    46    704 20.000 |  0.654  0.567  0.467      27     42     45   0.567
    46    870 17.500 |  0.611  0.544  0.467      27     43     46   0.544
    46   1087 15.000 |  0.611  0.544  0.467      27     43     46   0.544
    46   1320 12.500 |  0.611  0.544  0.467      27     43     46   0.544
    46   1609 10.000 |  0.611  0.544  0.467      27     43     46   0.544
    46   1924  7.500 |  0.611  0.544  0.467      27     43     46   0.544
    46   2281  5.000 |  0.611  0.544  0.467      27     43     46   0.544
    46   2733  2.500 |  0.611  0.544  0.467      27     43     46   0.544
    46   3273  0.000 |  0.611  0.544  0.467      27     43     46   0.544
#
