# GalaxyWater-CNN/2pnd_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    59    103 45.000 |  3.654  2.309  0.773      20     36     39   0.542
    59    142 42.500 |  2.600  1.592  0.682      21     39     45   0.592
    59    192 40.000 |  1.821  1.119  0.619      23     44     51   0.626
    59    240 37.500 |  1.217  0.813  0.612      24     48     56   0.623
    59    286 35.000 |  1.133  0.756  0.584      25     49     57   0.614
    59    330 32.500 |  0.912  0.678  0.568      26     50     58   0.610
    59    393 30.000 |  0.755  0.640  0.568      26     50     58   0.610
    59    479 27.500 |  0.755  0.640  0.568      26     50     58   0.610
    59    557 25.000 |  0.755  0.640  0.568      26     50     58   0.610
    59    663 22.500 |  0.755  0.640  0.568      26     50     58   0.610
    59    784 20.000 |  0.744  0.636  0.568      26     50     58   0.610
    59    971 17.500 |  0.744  0.636  0.568      26     50     58   0.610
    59   1185 15.000 |  0.744  0.636  0.568      26     50     58   0.610
    59   1400 12.500 |  0.694  0.608  0.548      27     51     59   0.608
    59   1662 10.000 |  0.694  0.608  0.548      27     51     59   0.608
    59   1950  7.500 |  0.694  0.608  0.548      27     51     59   0.608
    59   2289  5.000 |  0.694  0.608  0.548      27     51     59   0.608
    59   2739  2.500 |  0.694  0.608  0.548      27     51     59   0.608
    59   3286  0.000 |  0.694  0.608  0.548      27     51     59   0.608
#
